name,country,state,county,city,street_address,zip_code,latitude,longitude,email,website,phone_number,type,is_operational,description
Angel's Rest Animal Cemetery,United States,Utah,Kane County,Kanab,Kanab,,37.147767,-112.5403491,,,,human,true,
Monument Valley Cemetery,United States,Utah,San Juan County,Goulding,Goulding,,37.0265801,-110.1979788,,,,human,true,
Bluff Cemetery,United States,Utah,San Juan County,Bluff,Bluff,,37.2878484,-109.5546829,,,,human,true,
Blanding City Cemetery,United States,Utah,San Juan County,Blanding,Blanding,,37.6321223,-109.4683201,,,,human,true,
Monticello City Cemetery,United States,Utah,San Juan County,Monticello,Monticello,,37.8678992,-109.3303791,,,,human,true,
Sandy Spring Cemetery,United States,Utah,San Juan County,Aneth,Aneth,,37.2320724,-109.2130746,,,,human,true,
Cedar Cemetery,United States,Utah,San Juan County,Eastland,Eastland,,37.7057284,-109.0817403,,,,human,true,
Mountain View Cemetery,United States,Utah,San Juan County,Eastland,Eastland,,37.7997297,-109.1084311,,,,human,true,
St. Christopher's Cemetery,United States,UT,San Juan County,Bluff,Bluff,84512,37.2854594,-109.5125595,,,,human,true,
Navajo Mountain Cemetery,United States,Utah,San Juan County,Rainbow City,Rainbow City,,37.073913,-110.7429432,,,,human,true,
Lone Mountain,United States,Utah,San Juan County,Aneth,Aneth,,37.2067696,-109.1997324,,,,human,true,
Aneth Cemetery,United States,Utah,San Juan County,Aneth,Aneth,,37.2104617,-109.1701355,,,,human,true,
Callao Cemetery,United States,Utah,Juab County,Callao,Callao,,39.8854959,-113.7086021,,,,human,true,
Frisco Cemetery,United States,Utah,Beaver County,Frisco,Frisco,,38.4511111,-113.2686111,,,,human,true,
Milford City Cemetery,United States,Utah,Beaver County,Milford,Milford,,38.3950689,-113.0149674,,,,human,true,
State Line Cemetery,United States,Utah,Iron County,State Line,State Line,,38.0013419,-114.0019603,,,,human,true,
Squire Family Cemetery,United States,Utah,Beaver County,Newhouse,Newhouse,,38.4888633,-113.4971593,,,,human,true,
Hockman Cemetery,United States,Utah,Millard County,Garrison,Garrison,,38.8110368,-114.0219747,,,,human,true,
Garrison Cemetery,United States,Utah,Millard County,Garrison,Garrison,,38.9389473,-114.0314671,,,,human,true,
Terrace Hill Cemetery,United States,Utah,Piute County,Junction,Junction,,38.2374784,-112.2202049,,,,human,true,
Confederate Soldier Graveyard,United States,Utah,Wasatch County,Soldier Summit,Soldier Summit,,39.9234245,-111.0821616,,,,human,true,
Mount Pleasant City Cemetery,United States,Utah,Sanpete County,Mount Pleasant,Mount Pleasant,,39.5335483,-111.4534972,,,,human,true,
Fitch Cemetery,United States,Utah,Juab County,Mammoth Junction,Mammoth Junction,,39.937162,-112.1529087,,,,human,true,
Eureka Cemetery,United States,Utah,Juab County,Mammoth Junction,Mammoth Junction,,39.9448515,-112.1470336,,,,human,true,
Monroe City Cemetery,United States,Utah,Sevier County,Monroe,Monroe,,38.642653,-112.1122625,,,,human,true,
Santaquin City Cemetery,United States,Utah,Utah County,Santaquin,Santaquin,,39.9698838,-111.7827304,,,,human,true,
Torrey Cemetery,United States,Utah,Wayne County,Torrey,Torrey,,38.2969118,-111.4001783,,,,human,true,
Loa Cemetery,United States,Utah,Wayne County,Loa,Loa,,38.4035911,-111.6554771,,,,human,true,
Manti Cemetery,United States,Utah,Sanpete County,Manti,Manti,,39.2763124,-111.6335877,,,,human,true,
Wales Cemetery,United States,Utah,Sanpete County,Wales,Wales,,39.482534,-111.6441434,,,,human,true,
Mountain View Cemetery,United States,Utah,Piute County,Marysvale,Marysvale,,38.4521626,-112.2162232,,,,human,true,
Holden Cemetery,United States,Utah,Millard County,Holden,Holden,,39.0977478,-112.266407,,,,human,true,
Ephraim City Cemetery,United States,Utah,Sanpete County,West Ephraim,West Ephraim,,39.3716733,-111.5884118,,,,human,true,
Greenville Cemetery,United States,Utah,Beaver County,Greenville,Greenville,,38.2569943,-112.7179166,,,,human,true,
Nephi City Cemetery,United States,Utah,Juab County,Nephi,Nephi,,39.7142475,-111.827669,,,,human,true,
Scofield Cemetery,United States,Utah,Carbon County,Scofield,Scofield,,39.7261738,-111.1570568,,,,human,true,
Vine Bluff Cemetery,United States,Utah,Juab County,Nephi,Nephi,,39.7256913,-111.8259596,,,,human,true,
Bicknell Cemetery,United States,Utah,Wayne County,Bicknell,Bicknell,,38.3252847,-111.5366762,,,,human,true,
Lyman Cemetery,United States,Utah,Wayne County,Lyman,Lyman,,38.3853912,-111.6119466,,,+1-435-836-2344,human,true,
Fremont Cemetery,United States,Utah,Wayne County,Fremont,Fremont,,38.4518925,-111.6327776,,,,human,true,
James Yorgason Pioneer Cemetery,United States,Utah,Sanpete County,Fountain Green,Fountain Green,,39.640741,-111.6358254,,,,human,true,
Fountain Green Cemetery,United States,Utah,Sanpete County,Fountain Green,Fountain Green,,39.6342413,-111.6309234,,,,human,true,
Mountain View Cemetery,United States,Utah,Beaver County,Beaver,Beaver,,38.2810321,-112.6315264,,,,human,true,
Richfield City Cemetery,United States,Utah,Sevier County,Richfield,Richfield,,38.7784714,-112.0874841,,,,human,true,
Delta City Cemetery,United States,Utah,Millard County,Delta,Delta,,39.3643717,-112.5656009,,,,human,true,
Ferron City Cemetery,United States,Utah,Emery County,Ferron,Ferron,,39.0933999,-111.1232346,,,,human,true,
Molen Cemetery,United States,Utah,Emery County,Molen,Molen,,39.088894,-111.0553872,,,,human,true,
Castle Dale Cemetery,United States,Utah,Emery County,Castle Dale,Castle Dale,,39.2213905,-111.0211868,,,,human,true,
Pioneer Cemetery,United States,Utah,Sanpete County,West Ephraim,West Ephraim,,39.3896029,-111.5836791,,,,human,true,
Sterling Cemetery,United States,Utah,Sanpete County,Sterling,Sterling,,39.196075,-111.6993137,,,,human,true,
Annabella Cemetery,United States,Utah,Sevier County,Annabella,Annabella,,38.7092142,-112.0496966,,,,human,true,
Aurora Cemetery,United States,Utah,Sevier County,Aurora,Aurora,,38.9254042,-111.9378449,,,,human,true,
Sigurd Cemetery,United States,Utah,Sevier County,Sigurd,Sigurd,,38.8394161,-111.9816457,,,,human,true,
Oak City Cemetery,United States,Utah,Millard County,Oak City,Oak City,,39.3683559,-112.3365308,,,,human,true,
Antimony Cemetery,United States,Utah,Garfield County,Antimony,Antimony,,38.0958244,-111.9842086,,,,human,true,
East Side Cemetery,United States,UT,Sevier County,Salina,Salina,84654,38.9583049,-111.8450332,,,,human,true,
Redmond Cemetery,United States,Utah,Sevier County,Redmond,Redmond,,39.0135808,-111.8708674,,,,human,true,
Old Grover Cemetery,United States,Utah,Wayne County,Grover,Grover,,38.233207,-111.3499044,,,,human,true,
Goshen Cemetery,United States,Utah,Utah County,Goshen,Goshen,,39.9407257,-111.9034803,,,,human,true,
Venice Cemetery,United States,UT,Sevier County,Venice,Black Hill Road,84701,38.7995196,-111.9880702,,,,human,true,
Leamington Cemetery,United States,Utah,Millard County,Leamington,Leamington,,39.5271412,-112.2551344,,,,human,true,
Spring City Pioneer Cemetery,United States,Utah,Sanpete County,Spring City,Spring City,,39.4814422,-111.4936797,,,,human,true,
Kingston Cemetery,United States,Utah,Piute County,Kingston,Kingston,,38.2002224,-112.1944439,,,,human,true,
Elsinore Cemetery,United States,Utah,Sevier County,Elsinore,Elsinore,,38.6958601,-112.1460422,,,,human,true,
Deseret City Cemetery,United States,Utah,Millard County,Deseret,Deseret,,39.2940802,-112.6580955,,,,human,true,
Scipio Cemetery,United States,Utah,Millard County,Scipio,Scipio,,39.2618061,-112.0966401,,,,human,true,
Murray Family Cemetary,United States,Utah,Piute County,Marysvale,Marysvale,,38.4649709,-112.2319711,,,,human,true,
Kanosh Town Cemetary,United States,Utah,Millard County,Kanosh,Kanosh,,38.7849493,-112.4380454,,,+1-435-759-2484,human,true,
Diamond Cemetery,United States,Utah,Juab County,Diamond,Diamond,,39.8811077,-112.1083733,,,,human,true,
Central Valley Cemetery,United States,Utah,Sevier County,Nibley,Nibley,,38.7045129,-112.1230249,,,,human,true,
Vermillion Cemetery,United States,Utah,Sevier County,Vermillion,Vermillion,,38.8605164,-111.9775399,,,,human,true,
Levan Cemetery,United States,Utah,Juab County,Levan,Levan,,39.5498111,-111.852783,,,,human,true,
Orangeville Cemetery,United States,Utah,Emery County,Orangeville,Orangeville,,39.2314585,-111.0695028,,,,human,true,
Pioneer Memorial Park,United States,UT,Juab County,Mona,350 North Main Street,84645,39.821451,-111.8547477,,,,human,true,
Axtell Cemetery,United States,Utah,Sanpete County,Axtell,Axtell,,39.0468093,-111.8275165,,,,human,true,
Dennis Cemetery,United States,Utah,Piute County,Thompsonville,Thompsonville,,38.4110243,-112.2316,,,,human,true,
Fayette Cemetery,United States,Utah,Sanpete County,Fayette,Fayette,,39.2234653,-111.8465549,,,,human,true,
Lynndyl Cemetery,United States,Utah,Millard County,Lynndyl,Lynndyl,,39.5200101,-112.3678462,,,,human,true,
Emery Cemetery,United States,Utah,Emery County,Emery,Emery,,38.9308336,-111.2555368,,,,human,true,
Fairview Cemetery,United States,Utah,Sanpete County,Fairview,Fairview,,39.6348456,-111.4558482,,,,human,true,
Fairview Cemetery,United States,Utah,Sanpete County,Fairview,Fairview,,39.6362533,-111.4523869,,,,human,true,
Centerfield Cemetery,United States,Utah,Sanpete County,Centerfield,Centerfield,,39.1184192,-111.8182187,,,,human,true,
Glenwood Pioneer Cemetery,United States,Utah,Sevier County,Glenwood,Glenwood,,38.7570032,-111.9883277,,,,human,true,
Gunnison Cemetery,United States,Utah,Sanpete County,Gunnison,Gunnison,,39.1672018,-111.8054293,,,,human,true,
Burrville Cemetery,United States,Utah,Sevier County,Burrville,Burrville,,38.5621579,-111.8696084,,,,human,true,
Mayfield Cemetery,United States,Utah,Sanpete County,Mayfield,Mayfield,,39.113073,-111.7185974,,,,human,true,
Junction Cemetery,United States,Utah,Piute County,Junction,Junction,,38.2232303,-112.2166877,,,,human,true,
Thompsonville Cemetery,United States,Utah,Piute County,Thompsonville,Thompsonville,,38.4196693,-112.2158151,,,,human,true,
Howes Cemetery,United States,Utah,Piute County,Alunite,Alunite,,38.3595462,-112.1938097,,,,human,true,
Pioneer Cemetery,United States,Utah,Sevier County,Salina,Salina,,38.969793,-111.8432538,,,,human,true,
Alta City Cemetery,United States,Utah,Piute County,Junction,Junction,,38.2585051,-112.2211261,,,,human,true,
Mill Fork Cemetery,United States,Utah,Utah County,Mill Fork,Mill Fork,,39.9667355,-111.3096142,,,,human,true,
Glenwood Cemetery,United States,Utah,Sevier County,Glenwood,Glenwood,,38.7818242,-111.9872488,,,,human,true,
Meadow Cemetery,United States,Utah,Millard County,Meadow,Meadow,,38.8771464,-112.3862542,,,,human,true,
Oasis Cemetery,United States,Utah,Millard County,Oasis,Oasis,,39.3064842,-112.6082875,,,,human,true,
Moroni City Cemetery,United States,Utah,Sanpete County,Moroni,Moroni,,39.5414437,-111.5942073,,,,human,true,
Chester Cemetery,United States,Utah,Sanpete County,Chester,Chester,,39.4829245,-111.5484696,,,,human,true,
Spencer Cemetery,United States,Utah,Sanpete County,Indianola,Indianola,,39.8041745,-111.494578,,,,human,true,
Sutherland Cemetery,United States,Utah,Millard County,Sutherland,Sutherland,,39.3842045,-112.6552544,,,,human,true,
Spring City Cemetery,United States,Utah,Sanpete County,Spring City,Spring City,,39.4802028,-111.5163643,,,,human,true,
Koosharem Cemetery,United States,Utah,Sevier County,Koosharem,Koosharem,,38.5207399,-111.8849815,,,,human,true,
Circleville Cemetery,United States,Utah,Piute County,Circleville,Circleville,,38.1792933,-112.28348,,,,human,true,
Mona Cemetery,United States,Utah,Juab County,Mona,Mona,,39.8073811,-111.8398587,,,,human,true,
Hinckley City Cemetery,United States,Utah,Millard County,Hinckley,Hinckley,,39.3502959,-112.6860649,,,,human,true,
Fillmore Cemetery,United States,Utah,Millard County,Fillmore,Fillmore,,38.9548087,-112.3125912,,,,human,true,
Teasdale Cemetery,United States,Utah,Wayne County,Teasdale,Teasdale,,38.2896113,-111.4765347,,,,human,true,
Dover Cemetery,United States,Utah,Sanpete County,Fayette,Fayette,,39.2072759,-111.8961369,,,,human,true,
Silver City Cemetery,United States,Utah,Juab County,Silver City,Silver City,,39.902142,-112.1340636,,,,human,true,
Joseph Cemetery,United States,Utah,Sevier County,Joseph,Joseph,,38.6192407,-112.2264106,,,,human,true,
Freedom Cemetery,United States,Utah,Sanpete County,Freedom,Freedom,,39.5437237,-111.652314,,,,human,true,
Swasey Family Cemetery,United States,Utah,Juab County,Mona,Mona,,39.8094009,-111.8763015,,,,human,true,
Adamsville Cemetery,United States,Utah,Beaver County,Adamsville,Adamsville,,38.2595003,-112.7835491,,,,human,true,
Sevier Cemetery,United States,Utah,Sevier County,Cove,Cove,,38.599159,-112.243951,,,,human,true,
Thompson Cemetery,United States,Utah,Grand County,Thompson Springs,Thompson Springs,,38.9705265,-109.7229017,,,,human,true,
Andy Swenson Gravesite,United States,Utah,Grand County,Castle Valley,Castle Valley,,38.6063752,-109.2234479,,,,human,true,
Price City Cemetery,United States,Utah,Carbon County,Wood Hill,Wood Hill,,39.6095555,-110.7989661,,,,human,true,
Carbonville Cemetery,United States,Utah,Carbon County,Carbonville,Carbonville,,39.6329989,-110.844595,,,,human,true,
Cliffview Cemetery,United States,Utah,Carbon County,Wood Hill,Wood Hill,,39.6125607,-110.7818252,,,,human,true,
Wellington Cemetery,United States,Utah,Carbon County,Wellington,Wellington,,39.5491172,-110.7406316,,,,human,true,
Hanksville Cemetery,United States,Utah,Wayne County,Hanksville,Hanksville,,38.3912495,-110.6823183,,,,human,true,
Castle Gate Cemetery,United States,Utah,Carbon County,Castle Gate (historical),Castle Gate (historical),,39.732433,-110.8509117,,,,human,true,
Grand Valley Cemetery,United States,UT,Grand County,Moab,Sand Flats Road,84532,38.5657418,-109.5329383,,,+1-435-259-6855,human,true,
Huntington City Cemetery,United States,UT,Emery County,Huntington,Huntington,84528,39.3373386,-110.9752757,,,+1 435 687 2436,human,true,
Valley View Cemetery,United States,Utah,Carbon County,East Carbon City,East Carbon City,,39.5496646,-110.401703,,,,human,true,
Blue Valley Cemetery,United States,Utah,Wayne County,Hanksville,Hanksville,,38.3531739,-110.8393564,,,,human,true,
Elgin Cemetery,United States,Utah,Grand County,Elgin,Elgin,,39.0157635,-110.1347387,,,,human,true,
Sego Cemetery,United States,Utah,Grand County,Sego,Sego,,39.0234282,-109.7108268,,,,human,true,
Sunset Memorial Cemetery,United States,UT,San Juan County,Moab,2651 Spanish Valley Drive,84532,38.5338063,-109.5000485,,,+1 435 259 6855,human,true,
Mountain View Cemetery,United States,Utah,Carbon County,Helper,Helper,,39.6867292,-110.8450122,,,,human,true,
Cleveland Cemetery,United States,Utah,Emery County,Cleveland,Cleveland,,39.3522485,-110.8434305,,,,human,true,
Old Victor Cemetery,United States,Utah,Emery County,Victor,Victor,,39.3831839,-110.746892,,,,human,true,
Green River Cemetery,United States,Utah,Emery County,Green River,Green River,,38.9975443,-110.17035,,,,human,true,
Meade/Peterson Cemetery,United States,Utah,Carbon County,Price,Price,,39.5918033,-110.7919036,,,+1-801-636-3270,human,true,
Woodside Cemetery,United States,Utah,Emery County,Woodside,Woodside,,39.2690224,-110.3572623,,,,human,true,
Spring Glen Cemetery,United States,UT,Carbon County,Spring Glen,1 West 4630 North,84526,39.6689528,-110.8560795,,,,human,true,
Grames-Powell Cemetery,United States,Utah,Carbon County,Price,Price,,39.6004886,-110.819407,,,,human,true,
Austrian Central Cemetery,United States,Utah,Carbon County,Spring Glen,Spring Glen,,39.6516718,-110.861059,,,,human,true,
Elmo Cemetery,United States,Utah,Emery County,Elmo,Elmo,,39.3857126,-110.8083925,,,,human,true,
Kiz Cemetery,United States,Utah,Carbon County,Sunnyside Junction,Sunnyside Junction,,39.6047985,-110.5548017,,,,human,true,
Haycock Cemetery,United States,Utah,Carbon County,Spring Glen,Spring Glen,,39.6518886,-110.8393492,,,,human,true,
La Sal Cemetery,United States,Utah,San Juan County,La Sal,La Sal,,38.3091647,-109.2610013,,,,human,true,
Castle Valley Cemetery,United States,Utah,Grand County,Castle Valley,Castle Valley,,38.6346346,-109.4038913,,,,human,true,
Castleton Cemetery,United States,Utah,Grand County,Castle Valley,Castle Valley,,38.6071678,-109.3203391,,,,human,true,
Lawrence Cemetery,United States,Utah,Emery County,Lawrence,Lawrence,,39.2985567,-110.9243216,,,,human,true,
Tyrell Cabin Burials,United States,Utah,Box Elder County,Grouse Creek,Grouse Creek,,41.7660301,-113.882511,,,,human,true,
Kimber Ranch Burial,United States,Utah,Box Elder County,Etna,Etna,,41.732975,-113.9447344,,,,human,true,
Wendover Cemetery,United States,Utah,Tooele County,Wendover,Wendover,,40.7480846,-114.0376383,,,,human,true,
Russian Settlement Cemetery,United States,Utah,Box Elder County,Park Valley,Park Valley,,41.7187265,-113.3451523,,,,human,true,
Kelton Cemetery,United States,Utah,Box Elder County,Kelton,Kelton,,41.7460704,-113.1118122,,,,human,true,
Ibapah Cemetery,United States,Utah,Tooele County,Ibapah,Ibapah,,40.0336756,-113.9779903,,,,human,true,
Terrace Cemetery,United States,Utah,Box Elder County,Matlin,Matlin,,41.5067716,-113.5070075,,,,human,true,
Park Valley Pioneer Cemetery,United States,Utah,Box Elder County,Park Valley,Park Valley,,41.8252459,-113.3300804,,,,human,true,
Yost Cemetery,United States,Utah,Box Elder County,Yost,Yost,,41.975554,-113.5355808,,,,human,true,
Grouse Creek Cemetery,United States,Utah,Box Elder County,Grouse Creek,Grouse Creek,,41.7163847,-113.876912,,,,human,true,
Lynn Cemetery,United States,Utah,Box Elder County,Lynn,Lynn,,41.8627285,-113.7444149,,,,human,true,
Park Valley Cemetery,United States,Utah,Box Elder County,Park Valley,Park Valley,,41.8221651,-113.3017002,,,,human,true,
Alta City Cemetery,United States,Utah,Salt Lake County,Alta,Alta,,40.5882839,-111.6354791,,,,human,true,
Emory Cemetery,United States,Utah,Summit County,Emory,Emory,,41.0482796,-111.3060265,,,,human,true,
Chief Green Jacket Grave,United States,Utah,Tooele County,Lofgreen,Lofgreen,,40.0110574,-112.3971747,,,,human,true,
Saint Josephs Church Cemetery,United States,Utah,Weber County,Ben Lomond Suites Condominiums,Ben Lomond Suites Condominiums,,41.2233217,-111.9669328,,,,human,true,
Shrine of Memorial Mausoleum,United States,Utah,Salt Lake County,Empress Condominium,Empress Condominium,,40.7807794,-111.8593799,,,,human,true,
Center Creek Cemetery,United States,Utah,Wasatch County,Center Creek,Center Creek,,40.4799546,-111.3454559,,,,human,true,
William Walter Wilson Burial Site,United States,Utah,Wasatch County,Mound City,Mound City,,40.545,-111.4933333,,,,human,true,
Round Valley Pioneer Cemetery,United States,Utah,Morgan County,Como Springs,Como Springs,,41.0423869,-111.6303073,,,,human,true,
Clinton Cemetery,United States,Utah,Davis County,Jill,Jill,,41.1260271,-112.0422685,,,,human,true,
Warren/West Warren Cemetery,United States,Utah,Weber County,Warren,Warren,,41.273025,-112.1411659,,,,human,true,
Logan Cemetery,United States,Utah,Cache County,North Logan,North Logan,,41.7483148,-111.8078876,,,,human,true,
Roy City Cemetery,United States,Utah,Weber County,Marianne Condominium,Marianne Condominium,,41.1679808,-112.0361907,,,,human,true,
Mount Calvary Catholic Cemetery,United States,UT,Salt Lake County,Salt Lake City,275 North U Street,84103,40.7755145,-111.8551786,,,,human,true,
Salt Lake City Cemetery,United States,Utah,Salt Lake County,Empress Condominium,Empress Condominium,,40.7778794,-111.858874,cemetery@slc.gov,https://www.slc.gov/cemetery/,+1-801-596-5020,human,true,
Park City Cemetery,United States,Utah,Summit County,Park City,Park City,,40.6624002,-111.5036943,,,,human,true,
West Point City Cemetery,United States,UT,Davis County,West Point,80 North 4000 West,84015,41.114487,-112.1007536,,,,human,true,
Pleasant Grove City Cemetery,United States,Utah,Utah County,Pleasant Grove,Pleasant Grove,,40.3690989,-111.7405952,,,,human,true,
Farmington City Cemetery,United States,UT,Davis County,Farmington,200 East 500 South,84025,40.9716054,-111.8820035,,,,human,true,
Syracuse City Cemetery,United States,UT,Davis County,Syracuse,1290 South 1000 West,84075,41.0957846,-112.0471534,,,,human,true,
Wasatch Lawn Memorial Park,United States,UT,Salt Lake County,Salt Lake City,3401 South Highland Drive,,40.6980558,-111.8433149,,,,human,true,
Elysian Burial Gardens,United States,Utah,Salt Lake County,Brookwood,Brookwood,,40.6714531,-111.8585537,,,,human,true,
Herriman Cemetery,United States,Utah,Salt Lake County,Herriman,Herriman,,40.5247734,-112.0347256,,,,human,true,
Bingham City Cemetery,United States,Utah,Salt Lake County,Robbe,Robbe,,40.5652375,-112.0804392,,,,human,true,
Mount Olivet Cemetery,United States,Utah,Salt Lake County,Yale Park,Yale Park,,40.7562064,-111.8500759,,,,human,true,
Pleasant Green Cemetery,United States,UT,Salt Lake County,Magna,9200 W 3500 S,84044,40.6958025,-112.1113327,,https://www.pleasantgreen.net/,,human,true,
Alpine City Cemetery,United States,UT,Utah County,Alpine,400 North Grove Drive,84004,40.4588101,-111.7752737,,,,human,true,
Fort Douglas Post Cemetery,United States,UT,Salt Lake County,Salt Lake City,405 South Chipeta Way,84108,40.7602,-111.8243208,,https://www.cem.va.gov/cems/nchp/FtDouglas.asp,+1 303-761-0117,human,true,
Uintah Cemetery,United States,UT,Weber County,Uintah,1500 East 6400 South,84405,41.1462618,-111.9428974,,,,human,true,
Shaare Tzedek Cemetery,United States,Utah,Salt Lake County,Empress Condominium,Empress Condominium,,40.7813661,-111.8613157,,,,human,true,
