name,country,state,county,city,street_address,zip_code,latitude,longitude,email,website,phone_number,type,is_operational,description
Rice Cemetery,United States,Missouri,Jackson County,Blue Mills,Blue Mills,,39.1597998,-94.2839138,,,,human,true,
Woodlawn Cemetery,United States,Missouri,Jackson County,Independence,Independence,,39.0849733,-94.4101544,,,,human,true,
Osborn-Evergreen Cemetery,United States,Missouri,DeKalb County,Osborn,Osborn,,39.7433472,-94.3552208,,,,human,true,
Campground Cemetery,United States,Missouri,Jackson County,Raytown,Raytown,,39.0382312,-94.4301447,,,,human,true,
Floral Hills Cemetery,United States,Missouri,Jackson County,Raytown,Raytown,,38.9989553,-94.48721,,,,human,true,
Mount Carmel Cemetery,United States,Missouri,Jackson County,Raytown,Raytown,,39.0225746,-94.4712368,,,,human,true,
Mount Olivet Cemetery,United States,Missouri,Jackson County,Raytown,Raytown,,38.9840225,-94.4785813,,,,human,true,
Blue Ridge Cemetery,United States,Missouri,Jackson County,Grandview,Grandview,,38.9010061,-94.5336297,,,,human,true,
Mount Moriah Cemetery,United States,Missouri,Jackson County,Red Bridge,Red Bridge,,38.9360257,-94.5763709,,,,human,true,
Mount Pleasant Cemetery,United States,Missouri,Jackson County,New Santa Fe,New Santa Fe,,38.9011241,-94.5916257,,,,human,true,
Belton Cemetery,United States,Missouri,Cass County,Oasis Mobile Home Park,Oasis Mobile Home Park,,38.8021011,-94.5368123,,,,human,true,
Bryant Cemetery,United States,Missouri,Cass County,Loch Lloyd,Loch Lloyd,,38.8160903,-94.5975927,,,,human,true,
Frazee Cemetery,United States,Missouri,Cass County,Riverview Estates,Riverview Estates,,38.7356647,-94.5544149,,,,human,true,
Peculiar Cemetery,United States,Missouri,Cass County,Old Peculiar,Old Peculiar,,38.7234587,-94.4433719,,,,human,true,
Raymore Cemetery,United States,Missouri,Cass County,Raymore,Raymore,,38.7978063,-94.4493802,,,,human,true,
Willis Cemetery,United States,Missouri,Cass County,Old Peculiar,Old Peculiar,,38.7232949,-94.4169003,,,,human,true,
Woodland Cemetery,United States,Missouri,Cass County,Loch Lloyd,Loch Lloyd,,38.8114093,-94.6123608,,,,human,true,
Cleveland Cemetery,United States,Missouri,Cass County,Cleveland,Cleveland,,38.6903651,-94.5793057,,,,human,true,
Freeman Cemetery,United States,Missouri,Cass County,Freeman,Freeman,,38.623024,-94.5140607,,,,human,true,
Glenn Cemetery,United States,Missouri,Cass County,Harrisonville,Harrisonville,,38.6404493,-94.3708589,,,,human,true,
Grant Cemetery,United States,Missouri,Cass County,Creighton,Creighton,,38.538067,-94.0757659,,,,human,true,
Martin Cemetery,United States,Missouri,Cass County,Garden City,Garden City,,38.5420716,-94.2084459,,,,human,true,
Pleasant Valley Cemetery,United States,Missouri,Cass County,Daugherty,Daugherty,,38.5730485,-94.2842012,,,,human,true,
Reed Cemetery,United States,Missouri,Cass County,Daugherty,Daugherty,,38.5704013,-94.282269,,,,human,true,
Vansandt Cemetery,United States,Missouri,Cass County,Austin,Austin,,38.5443774,-94.3178926,,,,human,true,
Moudy Cemetery,United States,Missouri,Cass County,Everett,Everett,,38.5287988,-94.4443693,,,,human,true,
Burdett Cemetery,United States,Missouri,Bates County,Burdett,Burdett,,38.4403381,-94.4832338,,,,human,true,
Crescent Hill Cemetery,United States,Missouri,Bates County,Crescent Hill,Crescent Hill,,38.4281496,-94.3592991,,,,human,true,
Edgewood Cemetery,United States,Missouri,Bates County,Merwin,Merwin,,38.4126504,-94.5469669,,,,human,true,
Howell Cemetery,United States,Missouri,Bates County,Virginia,Virginia,,38.3158056,-94.4870052,,,,human,true,
Nichols Cemetery,United States,Missouri,Bates County,Coleville,Coleville,,38.3714658,-94.2798599,,,,human,true,
Oak Hill Cemetery,United States,Missouri,Bates County,Butler,Butler,,38.2615933,-94.3152596,,,,human,true,
Park Cemetery,United States,Missouri,Bates County,Virginia,Virginia,,38.2993309,-94.435537,,,,human,true,
Scott Cemetery,United States,Missouri,Bates County,Lacyville,Lacyville,,38.3551391,-94.5105423,,,,human,true,
Virginia Cemetery,United States,Missouri,Bates County,Virginia,Virginia,,38.2692941,-94.4597318,,,,human,true,
Walley Cemetery,United States,Missouri,Bates County,Amsterdam,Amsterdam,,38.3700274,-94.5626804,,,,human,true,
West Point Cemetery,United States,Missouri,Bates County,Merwin,Merwin,,38.3852014,-94.5982382,,,,human,true,
Fairview Rider Cemetery,United States,Missouri,Bates County,Sprague,Sprague,,38.0595435,-94.4294325,,,,human,true,
Lawrence Cemetery,United States,Missouri,Vernon County,Amos,Amos,,38.0235093,-94.5753367,,,,human,true,
Underwood Cemetery,United States,Missouri,Vernon County,Amos,Amos,,38.0155324,-94.5747973,,,,human,true,
Lee's Summit's Historical Cemetery,United States,Missouri,Jackson County,Lee's Summit,Lee's Summit,,38.9162953,-94.3637944,,,,human,true,
Quisenberry Cemetery,United States,Missouri,Pettis County,Dresden,Dresden,,38.699693,-93.3007841,,,,human,true,
Old Mendon Cemetery,United States,Missouri,Chariton County,Mendon,Mendon,,39.5721209,-93.117835,,,,human,true,
Redding Cemetery,United States,Missouri,Chariton County,Rothville,Rothville,,39.6999859,-93.042058,,,,human,true,
Stains Cemetery,United States,Missouri,Linn County,Marceline,Marceline,,39.7253311,-93.0203941,,,,human,true,
Allega Cemetery,United States,Missouri,Chariton County,Brunswick,Brunswick,,39.4620471,-93.1539755,,,,human,true,
Christian Cemetery,United States,Missouri,Saline County,Miami,Miami,,39.2960435,-93.2206001,,,,human,true,
Elder Cemetery,United States,Missouri,Carroll County,Leta,Leta,,39.3527502,-93.3196756,,,,human,true,
Elliott Grove Cemetery,United States,Missouri,Chariton County,Brunswick,Brunswick,,39.4345013,-93.1229919,,,,human,true,
Evergreen Cemetery,United States,Missouri,Carroll County,De Witt,De Witt,,39.3920902,-93.2223362,,,,human,true,
German Cemetery,United States,Missouri,Chariton County,Indian Grove,Indian Grove,,39.5246839,-93.0256433,,,,human,true,
High Hill Cemetery,United States,Missouri,Saline County,New Frankfort,New Frankfort,,39.3045843,-93.0571619,,,,human,true,
Kennedy Cemetery,United States,Missouri,Chariton County,Brunswick,Brunswick,,39.4622006,-93.1294857,,,,human,true,
McCullough Cemetery,United States,Missouri,Chariton County,Triplett,Triplett,,39.4783932,-93.2089658,,,,human,true,
New Frankfort Cemetery,United States,Missouri,Saline County,New Frankfort,New Frankfort,,39.2978928,-93.0200257,,,,human,true,
Newcomer Cemetery,United States,Missouri,Chariton County,Newcomer,Newcomer,,39.5304014,-93.1084632,,,,human,true,
Pleasant Park Cemetery,United States,Missouri,Carroll County,Leta,Leta,,39.3949424,-93.2914482,,,,human,true,
Prairle Dell Cemetery,United States,Missouri,Chariton County,Newcomer,Newcomer,,39.4845353,-93.0687566,,,,human,true,
Sleyster Cemetery,United States,Missouri,Chariton County,Namrash (historical),Namrash (historical),,39.3480283,-93.0133384,,,,human,true,
Stephenson Cemetery,United States,Missouri,Chariton County,Snyder,Snyder,,39.5394086,-93.2414265,,,,human,true,
Triplett Cemetery,United States,Missouri,Chariton County,Triplett,Triplett,,39.4959262,-93.1799869,,,,human,true,
Wharton Cemetery,United States,Missouri,Carroll County,Bosworth,Bosworth,,39.4425875,-93.2978181,,,,human,true,
Winfrey Cemetery,United States,Missouri,Chariton County,Snyder,Snyder,,39.50512,-93.277884,,,,human,true,
Gooch Cemetery,United States,Missouri,Linn County,Purdin,Purdin,,39.9891639,-93.1556578,,,,human,true,
Grantsville Cemetery,United States,Missouri,Linn County,Grantsville,Grantsville,,39.9442224,-93.1090398,,,,human,true,
Southerland Cemetery,United States,Missouri,Linn County,Purdin,Purdin,,39.9804699,-93.1638749,,,,human,true,
Arkadelphia Cemetery,United States,Missouri,Livingston County,Avalon,Avalon,,39.6338663,-93.4407406,,,,human,true,
Avalon Cemetery,United States,Missouri,Livingston County,Avalon,Avalon,,39.6526887,-93.4405637,,,,human,true,
Bethel Cemetery,United States,Missouri,Linn County,Meadville,Meadville,,39.7740298,-93.2731574,,,,human,true,
Botts Cemetery,United States,Missouri,Linn County,Lowell,Lowell,,39.8368255,-93.3044496,,,,human,true,
Burnside Cemetery,United States,Missouri,Livingston County,Corner Campbell School,Corner Campbell School,,39.7036066,-93.4715152,,,,human,true,
Cameron Cemetery,United States,Missouri,Carroll County,Hale,Hale,,39.6332144,-93.3519714,,,,human,true,
Dryden Cemetery,United States,Missouri,Linn County,Purdin,Purdin,,39.918138,-93.1805313,,,,human,true,
