name,country,state,county,city,street_address,zip_code,latitude,longitude,email,website,phone_number,type,is_operational,description
Wallace Cemetery,United States,Vermont,Rutland County,Sudbury,Sudbury,,43.8249148,-73.1880769,,,,human,true,
North Cemetery,United States,Vermont,Addison County,Orwell,Orwell,,43.8083989,-73.2949822,,,,human,true,
Saint Genevieve Cemetery,United States,VT,Addison County,Shoreham,859 Vermont Route 74 West,05770,43.8851457,-73.3309086,,,,human,true,
Lakeview Cemetery,United States,VT,Addison County,Shoreham,860 Vermont Route 74 West,05770,43.8862165,-73.3308967,,,,human,true,
Evergreen Cemetery,United States,Vermont,Addison County,West Cornwall,West Cornwall,,43.947584,-73.2260116,,,,human,true,
West Cemetery,United States,Vermont,Addison County,West Cornwall,West Cornwall,,43.9439619,-73.2382623,,,,human,true,
Old South Cemetery,United States,Vermont,Addison County,West Cornwall,West Cornwall,,43.9125253,-73.2187057,,,,human,true,
Pleasant View Cemetery,United States,Vermont,Addison County,West Cornwall,West Cornwall,,43.9114558,-73.2143031,,,,human,true,
Prospect Cemetery,United States,VT,Addison County,Middlebury,28 Case Street,05753,43.9773652,-73.1053528,,,,human,true,
Northwest Cornwall Cemetery,United States,Vermont,Addison County,West Cornwall,West Cornwall,,43.9941911,-73.2526166,,,,human,true,
Hulett Cemetery,United States,VT,Rutland County,Pawlet,Kelley Hill Road,05761,43.3769705,-73.1243878,,,,human,true,
Lillie Hill Cemetery,United States,Vermont,Rutland County,West Tinmouth,West Tinmouth,,43.4029658,-73.1204536,,,,human,true,
Pleasant View Cemetery,United States,VT,Rutland County,Middletown Springs,14 Pleasant View Road,05757,43.4826148,-73.123959,,,,human,true,
Riverside Cemetery,United States,Vermont,Rutland County,Ira,Ira,,43.539389,-73.0563619,,,,human,true,
Jewish Cemetery,United States,VT,Rutland County,Poultney,110 Town Hill Road,05764,43.526967,-73.2014554,,,,human,true,
East Poultney Cemetery,United States,Vermont,Rutland County,East Poultney,East Poultney,,43.5276811,-73.2008579,,,,human,true,
Tinmouth Cemetery,United States,Vermont,Rutland County,Tinmouth,Tinmouth,,43.4489533,-73.0390252,,,,human,true,
Staples Cemetery,United States,Vermont,Rutland County,Danby Four Corners,Danby Four Corners,,43.3901645,-73.0459494,,,,human,true,
Maple Grove Cemetery,United States,Vermont,Rutland County,Danby Four Corners,Danby Four Corners,,43.3561352,-73.0561305,,,,human,true,
Crampton Cemetery,United States,Vermont,Rutland County,Tinmouth,Tinmouth,,43.4639342,-73.0473297,,,,human,true,
Mountain View Cemetery,United States,Vermont,Rutland County,North Pawlet,North Pawlet,,43.3770705,-73.2266804,,,,human,true,
South End Cemetery,United States,Vermont,Bennington County,East Arlington,East Arlington,,43.0590129,-73.136707,,,,human,true,
Hack Cemetery,United States,Vermont,Addison County,East Shoreham,East Shoreham,,43.8365216,-73.2500855,,,,human,true,
Lapell Cemetery,United States,Vermont,Addison County,Richville,Richville,,43.8634609,-73.2798782,,,,human,true,
East Shoreham Cemetery,United States,Vermont,Addison County,East Shoreham,East Shoreham,,43.8686565,-73.2581254,,,,human,true,
Salisbury Cemetery,United States,Vermont,Addison County,Salisbury,Salisbury,,43.9110557,-73.1129367,,,,human,true,
Pine Hill Cemetery,United States,Vermont,Addison County,Palmer Corner,Palmer Corner,,43.9896666,-73.3721508,,,,human,true,
Mountain View Cemetery,United States,Vermont,Addison County,Orwell,Orwell,,43.8041699,-73.2678733,,,,human,true,
Wells Cemetery,United States,Vermont,Addison County,West Bridport,West Bridport,,43.9564844,-73.4002885,,,,human,true,
Houghton Cemetery,United States,Vermont,Bennington County,Stamford,Stamford,,42.7528225,-73.0668081,,,,human,true,
Ira Allen Cemetery,United States,Vermont,Bennington County,Sunderland,Sunderland,,43.1123357,-73.1208103,,,,human,true,
Joseph Barber Farm Cemetery,United States,Vermont,Bennington County,Pownal,Pownal,,42.7547064,-73.2284964,,,,human,true,
Kent Hollow Cemetery,United States,Vermont,Bennington County,Rupert,Rupert,,43.2281291,-73.1755576,,,,human,true,
Maple Hill Cemetery,United States,Vermont,Bennington County,Freedleyville,Freedleyville,,43.254379,-73.0082267,,,,human,true,
Matteson Cemetery,United States,Vermont,Bennington County,East Arlington,East Arlington,,43.0571423,-73.1516004,,,,human,true,
McDonald Cemetery,United States,Vermont,Bennington County,East Dorset,East Dorset,,43.2329981,-73.0233483,,,,human,true,
Saint John the Baptist Cemetery,United States,Vermont,Bennington County,North Bennington,North Bennington,,42.9287346,-73.2337313,,,,human,true,
Towsley Cemetery,United States,Vermont,Bennington County,Cozy Meadow Mobile Home Park,Cozy Meadow Mobile Home Park,,42.8130831,-73.1966083,,,,human,true,
Old Catholic Cemetery,United States,Vermont,Bennington County,East Dorset,East Dorset,,43.2482955,-73.0220019,,,,human,true,
Evergreen Cemetery,United States,Vermont,Bennington County,East Arlington,East Arlington,,43.0507877,-73.1608129,,,,human,true,
Evergreen Cemetery,United States,Vermont,Bennington County,East Arlington,East Arlington,,43.0519098,-73.1608799,,,,human,true,
Saint Jeromes Cemetery,United States,Vermont,Bennington County,East Dorset,East Dorset,,43.2422192,-73.0054406,,,,human,true,
Old Bennington Cemetery,United States,Vermont,Bennington County,Old Bennington,Old Bennington,,42.8838838,-73.2118695,,,,human,true,
New Catholic Cemetery,United States,Vermont,Bennington County,Old Bennington,Old Bennington,,42.8849711,-73.2087188,,,,human,true,
Old Catholic Cemetery,United States,Vermont,Bennington County,Old Bennington,Old Bennington,,42.8836314,-73.2101756,,,,human,true,
Gardner Cemetery,United States,Vermont,Bennington County,North Pownal,North Pownal,,42.8023833,-73.2498487,,,,human,true,
South Dorset Cemetery,United States,Vermont,Bennington County,South Dorset,South Dorset,,43.2226483,-73.0757486,,,,human,true,
South Shaftsbury Cemetery,United States,VT,Bennington County,Shaftsbury,619 Vermont Route 7A,05262,42.9417225,-73.2106711,,,,human,true,
Vermont Veterans Home Cemetery,United States,Vermont,Bennington County,VA Maine Healthcare System - Togus,VA Maine Healthcare System - Togus,,42.8875394,-73.1941125,,,,human,true,
West End-Camdon Valley Cemetery,United States,Vermont,Bennington County,West Sandgate,West Sandgate,,43.1621704,-73.2395558,,,,human,true,
West Rupert Cemetery,United States,Vermont,Bennington County,West Rupert,West Rupert,,43.2359517,-73.2454828,,,,human,true,
Cedar Crove Cemetery,United States,Vermont,Rutland County,Fair Haven,Fair Haven,,43.5816052,-73.2693136,,,,human,true,
Hillside Cemetery,United States,Vermont,Rutland County,Castleton,Castleton,,43.6135596,-73.1875209,,,,human,true,
Hitchcock Cemetery,United States,Vermont,Rutland County,West Haven,West Haven,,43.6529375,-73.3239367,,,,human,true,
June Cemetery,United States,Vermont,Rutland County,Sugar Hollow,Sugar Hollow,,43.7649261,-73.061099,,,,human,true,
Saint Raphael Cemetery,United States,Vermont,Rutland County,Poultney,Poultney,,43.5208109,-73.2296696,,,,human,true,
Poultney Cemetery,United States,Vermont,Rutland County,Poultney,Poultney,,43.5214507,-73.2306765,,,,human,true,
Hill Cemetery,United States,Vermont,Rutland County,Sudbury,Sudbury,,43.8028555,-73.203346,,,,human,true,
Hortonville Cemetery,United States,Vermont,Rutland County,Hortonia,Hortonia,,43.7486531,-73.2191716,,,,human,true,
Hubbardton North Cemetery,United States,Vermont,Rutland County,Hortonia,Hortonia,,43.7485262,-73.1908348,,,,human,true,
West Hill Cemetery,United States,Vermont,Rutland County,South Wallingford,South Wallingford,,43.4150823,-73.0034926,,,,human,true,
Whipple Hollow Cemetery,United States,Vermont,Rutland County,Proctor,Proctor,,43.6617952,-73.0678884,,,,human,true,
Ward Cemetery,United States,Vermont,Rutland County,Gorhamtown,Gorhamtown,,43.558248,-73.1705908,,,,human,true,
Willow Brook Cemetery,United States,Vermont,Rutland County,Hyde Manor,Hyde Manor,,43.7810644,-73.1524706,,,,human,true,
Baker Cemetery,United States,Vermont,Rutland County,Scottsville,Scottsville,,43.3936511,-73.0140316,,,,human,true,
Blissville Cemetery,United States,Vermont,Rutland County,Blissville,Blissville,,43.592449,-73.2292585,,,,human,true,
Bradley Family Cemetery,United States,Vermont,Rutland County,Hortonia,Hortonia,,43.7196552,-73.2207991,,,,human,true,
Barden Cemetery,United States,Vermont,Rutland County,East Wells,East Wells,,43.4297466,-73.1419851,,,,human,true,
West Clarendon Cemetery,United States,Vermont,Rutland County,Chippenhook,Chippenhook,,43.5215238,-73.0181287,,,,human,true,
Center Rutland Cemetery,United States,Vermont,Rutland County,Center Rutland,Center Rutland,,43.6040767,-73.0083623,,,,human,true,
Carter Street Cemetery,United States,Vermont,Rutland County,Benson Landing,Benson Landing,,43.7148969,-73.3565001,,,,human,true,
Sacred Heart Cemetery,United States,Vermont,Rutland County,West Rutland,West Rutland,,43.5966405,-73.0544141,,,,human,true,
Saint Bridgets Cemetery,United States,Vermont,Rutland County,West Rutland,West Rutland,,43.5960975,-73.0533262,,,,human,true,
Saint John Cemetery,United States,Vermont,Rutland County,East Poultney,East Poultney,,43.5262536,-73.2074638,,,,human,true,
Cook Cemetery,United States,Vermont,Rutland County,Danby Four Corners,Danby Four Corners,,43.394497,-73.0747508,,,,human,true,
East Hubbardton Cemetery,United States,Vermont,Rutland County,East Hubbardton,East Hubbardton,,43.6988572,-73.1425511,,,,human,true,
Hackett Dam Cemetery,United States,Vermont,Rutland County,West Haven,West Haven,,43.6329793,-73.3327794,,,,human,true,
Pleasant Street Cemetery,United States,Vermont,Rutland County,West Rutland,West Rutland,,43.5949928,-73.0390741,,,,human,true,
Noble Cemetery,United States,Vermont,Rutland County,Chippenhook,Chippenhook,,43.4891499,-73.0265911,,,,human,true,
Old Burying Ground,United States,Vermont,Rutland County,Castleton,Castleton,,43.612911,-73.1754785,,,,human,true,
Old Cemetery,United States,Vermont,Rutland County,Pittsford,Pittsford,,43.7099463,-73.0327011,,,,human,true,
Scottsville Cemetery,United States,Vermont,Rutland County,Scottsville,Scottsville,,43.3809747,-73.0001565,,,,human,true,
Otis Cemetery,United States,VT,Rutland County,Danby Four Corners,260 Old Otis Road,,43.3603988,-73.0608469,,,,human,true,
Quaker-Nichols Farm Cemetery,United States,Vermont,Rutland County,Scottsville,Scottsville,,43.3755634,-73.0038647,,,,human,true,
Stiles Cemetery,United States,Vermont,Rutland County,Burnham Hollow,Burnham Hollow,,43.4670736,-73.1772904,,,,human,true,
Jennison Cemetery,United States,Vermont,Addison County,Shoreham,Shoreham,,43.87429,-73.3336633,,,,human,true,
Waite Cemetery,United States,VT,Bennington County,Shaftsbury,150 Waite Cemetery Road,05262,42.9663946,-73.1610958,,,,human,true,
Quaker-Staples Farm Cemetery,United States,Vermont,Rutland County,Danby Four Corners,Danby Four Corners,,43.3481713,-73.0254089,,,,human,true,
Dillingham Cemetery,United States,Vermont,Rutland County,Danby Four Corners,Danby Four Corners,,43.3483749,-73.0269401,,,,human,true,
Red School House Cemetery,United States,Vermont,Rutland County,Danby Four Corners,Danby Four Corners,,43.3474078,-73.024232,,,,human,true,
Sawyer Cemetery,United States,Vermont,Rutland County,Tinmouth,Tinmouth,,43.4490684,-73.0550386,,,,human,true,
Potter Cemetery,United States,Vermont,Bennington County,Cozy Meadow Mobile Home Park,Cozy Meadow Mobile Home Park,,42.8373345,-73.2304349,,,,human,true,
Sciota Cemetery,United States,Vermont,Rutland County,West Haven,West Haven,,43.6155499,-73.3546684,,,,human,true,
Maple Street Cemetery,United States,Vermont,Rutland County,Brandon,Brandon,,43.7920676,-73.0913557,,,,human,true,
Aldrich Cemetery,United States,Vermont,Windsor County,Fieldsville,Fieldsville,,43.5442374,-72.4359252,,,,human,true,
Allyn Cemetery,United States,Vermont,Windham County,Dummerston Center,Dummerston Center,,42.9686918,-72.5925911,,,,human,true,
Bascom Cemetery,United States,Vermont,Windham County,Jacksonville,Jacksonville,,42.8053599,-72.7973178,,,,human,true,
Davis Cemetery,United States,Vermont,Windham County,Dummerston Center,Dummerston Center,,42.9809139,-72.5745351,,,,human,true,
Gallup Cemetery,United States,Vermont,Windsor County,Fieldsville,Fieldsville,,43.5656259,-72.4673146,,,,human,true,
Hoisington Cemetery,United States,Vermont,Windsor County,Fieldsville,Fieldsville,,43.5184042,-72.4337027,,,,human,true,
Joy Cemetery,United States,Vermont,Windham County,Dummerston Center,Dummerston Center,,42.9844875,-72.578794,,,,human,true,
Parker Cemetery,United States,Vermont,Rutland County,North Clarendon,North Clarendon,,43.572971,-72.9477845,,,,human,true,
Parkhurst Cemetery,United States,Vermont,Windsor County,Jericho,Jericho,,43.7301675,-72.3804182,,,,human,true,
Pleasant Valley Cemetery,United States,Vermont,Windham County,Bartonsville,Bartonsville,,43.2450755,-72.5264787,,,,human,true,
Quaker Village Cemetery,United States,Vermont,Windsor County,Hartland Four Corners,Hartland Four Corners,,43.5600706,-72.425092,,,,human,true,
Warren Cemetery,United States,Vermont,Orange County,Vershire,Vershire,,43.9595113,-72.3248177,,,,human,true,
Wheeler Cemetery,United States,Vermont,Windham County,Williamsville,Williamsville,,42.9259142,-72.6750929,,,,human,true,
Willson Cemetery,United States,Vermont,Windham County,Williamsville Station,Williamsville Station,,42.967025,-72.6139804,,,,human,true,
Baldwin Cemetery,United States,Vermont,Windham County,West Dover,West Dover,,42.9531356,-72.8539867,,,,human,true,
Bingo Cemetery,United States,Vermont,Windsor County,Robinson,Robinson,,43.8725646,-72.8851091,,,,human,true,
Brooks Cemetery,United States,Vermont,Windham County,Londonderry,Londonderry,,43.2153534,-72.8131534,,,,human,true,
Hathaway Cemetery,United States,Vermont,Windham County,West Dover,West Dover,,42.964802,-72.8595426,,,,human,true,
Mount Tabor Cemetery,United States,Vermont,Rutland County,Mount Tabor,Mount Tabor,,43.3481286,-72.9831592,,,,human,true,
South Hollow Cemetery,United States,Vermont,Addison County,Lower Granville,Lower Granville,,43.9647861,-72.8123315,,,,human,true,
Hubbard Cemetery,United States,Vermont,Addison County,Lower Granville,Lower Granville,,43.9531196,-72.820387,,,,human,true,
Kirby Cemetery,United States,Vermont,Addison County,Bread Loaf,Bread Loaf,,43.9564516,-72.9812243,,,,human,true,
Lewis Cemetery,United States,Vermont,Addison County,Branch School (historical),Branch School (historical),,43.9406192,-72.8876106,,,,human,true,
Mazham Cemetery,United States,Vermont,Addison County,Branch School (historical),Branch School (historical),,43.9275636,-72.9189999,,,,human,true,
Bowen Hill Cemetery,United States,Vermont,Bennington County,North Dorset,North Dorset,,43.2709078,-72.9987145,,,,human,true,
Hewes Cemetery,United States,Vermont,Bennington County,French Hollow,French Hollow,,43.202298,-72.8739884,,,,human,true,
Alden Cemetery,United States,Vermont,Windham County,West Dover,West Dover,,42.957302,-72.8792653,,,,human,true,
Brattleboro Area Jewish Cemetery,United States,Vermont,Windham County,Brattleboro,Brattleboro,,42.8420417,-72.5516966,,,,human,true,
Brigham Young Memorial Cemetery,United States,Vermont,Windham County,Whitingham,Whitingham,,42.7817874,-72.866011,,,,human,true,
Cole-Brown Cemetery,United States,Vermont,Windham County,Newfane,Newfane,,42.9973025,-72.6339809,,,,human,true,
Coleman Cemetery,United States,Vermont,Windham County,Jacksonville,Jacksonville,,42.7823046,-72.8075957,,,,human,true,
Dalem Cemetery,United States,Vermont,Windham County,West Brattleboro,West Brattleboro,,42.8650817,-72.5903685,,,,human,true,
Dipping Hole-West Cemetery,United States,Vermont,Windham County,Brookline,Brookline,,42.9911916,-72.5778685,,,,human,true,
East Dover Cemetery,United States,Vermont,Windham County,East Dover,East Dover,,42.9486915,-72.7725954,,,,human,true,
Eaton Cemetery,United States,Vermont,Bennington County,French Hollow,French Hollow,,43.1781318,-72.8503765,,,,human,true,
Ezequelle Cemetery,United States,Vermont,Windham County,Newfane,Newfane,,42.9859137,-72.6287031,,,,human,true,
Fessenden Cemetery,United States,Vermont,Windham County,East Jamaica,East Jamaica,,43.0603565,-72.7328725,,,,human,true,
First Cemetery,United States,Vermont,Windham County,Marlboro,Marlboro,,42.8639705,-72.7217604,,,,human,true,
Fisher Cemetery,United States,Vermont,Windham County,South Windham,South Windham,,43.1200777,-72.6834271,,,,human,true,
Glen Street Cemetery,United States,Vermont,Windham County,West Brattleboro,West Brattleboro,,42.8556374,-72.6009244,,,,human,true,
Hamilton Road Cemetery,United States,Vermont,Windham County,Ames Hill,Ames Hill,,42.8767482,-72.6634258,,,,human,true,
Holland-Brigham-Bixby Cemetery,United States,Vermont,Windham County,Harmonyville,Harmonyville,,43.0242464,-72.6614817,,,,human,true,
Holton Cemetery,United States,Vermont,Windham County,Dummerston Center,Dummerston Center,,42.9545253,-72.5703682,,,,human,true,
Howe-East Jamaica Cemetery,United States,Vermont,Windham County,East Jamaica,East Jamaica,,43.0775784,-72.7262058,,,,human,true,
Kathan Cemetery,United States,Vermont,Windham County,Putney,Putney,,42.9675592,-72.5177969,,,,human,true,
Lamb Cemetery,United States,Vermont,Windham County,Jacksonville,Jacksonville,,42.8381372,-72.8350968,,,,human,true,
Lee Cemetery,United States,Vermont,Windham County,West Guilford,West Guilford,,42.8259154,-72.6517587,,,,human,true,
Mundell-Bourne Cemetery,United States,Vermont,Windham County,Pikes Falls,Pikes Falls,,43.1014664,-72.8634322,,,,human,true,
Old Hogback-West Marlboro Cemetery,United States,Vermont,Windham County,Marlboro,Marlboro,,42.8572304,-72.7788043,,,,human,true,
Osgood-Chubbuck Cemetery,United States,Vermont,Windham County,Londonderry,Londonderry,,43.2222977,-72.805931,,,,human,true,
Pikes Falls Cemetery,United States,Vermont,Windham County,Pikes Falls,Pikes Falls,,43.0967443,-72.8553763,,,,human,true,
Powers Cemetery,United States,Vermont,Windham County,East Dover,East Dover,,42.9245251,-72.7734286,,,,human,true,
Retreat Cemetery,United States,Vermont,Windham County,Brattleboro,Brattleboro,,42.8581374,-72.5645347,,,,human,true,
Robinson Dalewood Cemetery,United States,Vermont,Windham County,Pikes Falls,Pikes Falls,,43.1059108,-72.854543,,,,human,true,
Sawtell Cemetery,United States,Vermont,Windham County,Williamsville,Williamsville,,42.9636916,-72.6856488,,,,human,true,
Scott Cemetery,United States,Vermont,Windham County,Whitneyville,Whitneyville,,42.7834159,-72.7425939,,,,human,true,
Seventh Day Adventist Church Cemetery,United States,Vermont,Windham County,Pikes Falls,Pikes Falls,,43.0984109,-72.8520429,,,,human,true,
Smead Hill Cemetery,United States,Vermont,Windham County,West Dover,West Dover,,42.9530284,-72.881003,,,,human,true,
Staples Cemetery,United States,Vermont,Windham County,Londonderry,Londonderry,,43.2486861,-72.8212094,,,,human,true,
Stevens Cemetery,United States,Vermont,Windham County,North Windham,North Windham,,43.2350752,-72.764541,,,,human,true,
Stiles Cemetery,United States,Vermont,Windham County,South Windham,South Windham,,43.1395217,-72.6678712,,,,human,true,
Stowell Cemetery,United States,Vermont,Windham County,Londonderry,Londonderry,,43.2320197,-72.8231538,,,,human,true,
Thomas Hill-Bell-Phelps Cemetery,United States,Vermont,Windham County,West Guilford,West Guilford,,42.8200821,-72.6856483,,,,human,true,
Timson Moore Cemetery,United States,Vermont,Windham County,East Dover,East Dover,,42.959247,-72.7584283,,,,human,true,
West Jamaica Cemetery,United States,Vermont,Windham County,West Jamaica,West Jamaica,,43.0706337,-72.8428758,,,,human,true,
Wilder Cemetery,United States,Vermont,Windham County,Pikes Falls,Pikes Falls,,43.1045219,-72.854543,,,,human,true,
Williams River-Wright Cemetery,United States,Vermont,Windham County,Bartonsville,Bartonsville,,43.210354,-72.5342567,,,,human,true,
Woodburn Cemetery,United States,Vermont,Windham County,Windham,Windham,,43.2020204,-72.6934278,,,,human,true,
Woodlawn Cemetery,United States,Vermont,Windham County,Newfane,Newfane,,42.9953581,-72.638981,,,,human,true,
