name,country,state,county,city,street_address,zip_code,latitude,longitude,email,website,phone_number,type,is_operational,description
Fargo Cemetery,United States,Wisconsin,Vernon County,West Prairie,West Prairie,,43.4563634,-91.0015177,,,,human,true,
Evergreen Cemetery,United States,Wisconsin,Crawford County,Selchs Mobile Home Park,Selchs Mobile Home Park,,43.0327776,-91.1296234,,,,human,true,
Calvary Cemetery,United States,Wisconsin,Crawford County,La Prairie Retirement Village,La Prairie Retirement Village,,43.070652,-91.1495512,,,,human,true,
French Town Cemetery,United States,Wisconsin,Crawford County,La Prairie Retirement Village,La Prairie Retirement Village,,43.070583,-91.1518852,,,,human,true,
Catholic Cemetery of La Crosse,United States,Wisconsin,La Crosse County,La Crosse,La Crosse,,43.8042425,-91.2178313,,,,human,true,
Charlotte Cemetery,United States,Wisconsin,Grant County,Glen Haven,Glen Haven,,42.7934608,-91.0383093,,,,human,true,
Bagley Cemetery,United States,Wisconsin,Grant County,Bagley,Bagley,,42.9018499,-91.091395,,,,human,true,
Green Mound Cemetery,United States,Wisconsin,La Crosse County,New Amsterdam,New Amsterdam,,43.9955471,-91.2827403,,,,human,true,
Burns Cemetery,United States,Wisconsin,La Crosse County,Bangor,Bangor,,43.9184756,-91.00062,,,,human,true,
Campbell Cemetery,United States,Wisconsin,La Crosse County,Grand Crossing,Grand Crossing,,43.8548172,-91.2280813,,,,human,true,
Oak Grove Cemetery,United States,Wisconsin,La Crosse County,La Crosse,La Crosse,,43.8199292,-91.2310999,,,,human,true,
Haukley Cemetery,United States,Wisconsin,Vernon County,Newton,Newton,,43.5839706,-91.0896954,,,,human,true,
Saint Johns Cemetery,United States,Wisconsin,La Crosse County,Barre Mills,Barre Mills,,43.8337985,-91.0762707,,,,human,true,
Halfway Creek Cemetery,United States,Wisconsin,La Crosse County,Holmen,Holmen,,43.9720404,-91.2184826,,,,human,true,
Woodlawn Cemetery,United States,Wisconsin,La Crosse County,Herrington,Herrington,,43.7771117,-91.2235,,,,human,true,
Saint Wencelaus Cemetery,United States,Wisconsin,Crawford County,Eastman,Eastman,,43.1588861,-91.0233321,,,,human,true,
