name,country,state,county,city,street_address,zip_code,latitude,longitude,email,website,phone_number,type,is_operational,description
Scenic Cemetery,United States,South Dakota,Pennington County,Scenic,Scenic,,43.8076383,-102.5660405,,,,human,true,
Tashnke-Ko-Ki-Pa-Pi Cemetery,United States,South Dakota,Oglala Lakota County,Oglala,Oglala,,43.122238,-102.6565372,,,,human,true,
Pleasant Hill Cemetery,United States,South Dakota,Bennett County,Allen,Allen,,43.2960942,-101.9997874,,,,human,true,
Wall Cemetery,United States,South Dakota,Pennington County,Wall,Wall,,43.9850434,-102.2378592,,,,human,true,
Martin Cemetery,United States,South Dakota,Bennett County,Martin,Martin,,43.1586245,-101.7206784,,,,human,true,
Saint James Cemetery,United States,South Dakota,Oglala Lakota County,Oglala,Oglala,,43.1353264,-102.6405451,,,,human,true,
Hollow Horn Bear Cemetery,United States,South Dakota,Todd County,Parmelee,Parmelee,,43.2509545,-101.1039054,,,,human,true,
Body of Christ Cemetery,United States,South Dakota,Bennett County,Allen,Allen,,43.2972062,-102.0228182,,,,human,true,
Saint Julia Cemetery,United States,South Dakota,Oglala Lakota County,Porcupine,Porcupine,,43.2490076,-102.3408625,,,,human,true,
Red Bear Cemetery,United States,South Dakota,Bennett County,Plenty Bears,Plenty Bears,,43.2750616,-101.8810138,,,,human,true,
Kadoka Calvary-Fairview Cemetery,United States,South Dakota,Jackson County,Kadoka,Kadoka,,43.8427649,-101.5038048,,,,human,true,
Akicita Owicahe Lakota Freedom Veterans Cemetery,United States,SD,Jackson County,Kyle,202-35 BIA 2,57752,43.4495612,-102.0233063,,,+1-605-455-1497,human,true,
Inestimable Gift Cemetery,United States,South Dakota,Bennett County,Allen,Allen,,43.3000792,-101.9491711,,,,human,true,
Allen Community Cemetery,United States,South Dakota,Bennett County,Allen,Allen,,43.2835805,-101.9242835,,,,human,true,
Advent Cemetery,United States,South Dakota,Mellette County,Mosher,Mosher,,43.4570319,-100.2820032,,,,human,true,
Barnette Cemetery,United States,South Dakota,Jones County,Okaton,Okaton,,43.7713976,-100.867359,,,,human,true,
Body of Christ Cemetery,United States,South Dakota,Mellette County,White River,White River,,43.4461819,-100.7417425,,,,human,true,
Bohemian Cemetery,United States,South Dakota,Brule County,Eagle,Eagle,,43.6148257,-99.0795653,,,,human,true,
Catholic Cemetery,United States,South Dakota,Gregory County,Lucas,Lucas,,43.2994478,-99.226269,,,,human,true,
Congregational Cemetery,United States,South Dakota,Tripp County,Wewela,Wewela,,43.1114572,-99.8205282,,,,human,true,
County Home Cemetery,United States,South Dakota,Gregory County,Burke,Burke,,43.125473,-99.2871465,,,,human,true,
Crow Creek Cemetery,United States,South Dakota,Buffalo County,Crow Creek,Crow Creek,,43.9582026,-99.2124328,,,,human,true,
Dixon Cemetery,United States,South Dakota,Gregory County,Dixon,Dixon,,43.3934303,-99.474575,,,,human,true,
Draper Cemetery,United States,South Dakota,Jones County,Draper,Draper,,43.9319005,-100.5479876,,,,human,true,
Eagle Cemetery,United States,South Dakota,Brule County,Eagle,Eagle,,43.5850684,-99.0508277,,,,human,true,
Earling Cemetery,United States,South Dakota,Lyman County,Kennebec,Kennebec,,43.9203719,-99.9152275,,,,human,true,
Evergreen Cemetery,United States,South Dakota,Mellette County,Wood,Wood,,43.4927493,-100.4857023,,,,human,true,
Gibson Cemetery,United States,South Dakota,Tripp County,Wewela,Wewela,,43.0640925,-99.6914305,,,,human,true,
Graceland Cemetery,United States,South Dakota,Gregory County,Burke,Burke,,43.1845735,-99.3031327,,,,human,true,
Grandview Cemetery,United States,South Dakota,Brule County,Grandview,Grandview,,43.6431289,-99.2901394,,,,human,true,
Hillsdale Cemetery,United States,South Dakota,Lyman County,Kennebec,Kennebec,,43.9055735,-99.8433284,,,,human,true,
Hilmoe Cemetery,United States,South Dakota,Lyman County,Presho,Presho,,43.7515329,-100.1800396,,,,human,true,
Holy Angels Cemetery,United States,South Dakota,Lyman County,Presho,Presho,,43.8913719,-100.0650654,,,,human,true,
Holy Family Cemetery,United States,South Dakota,Todd County,Parmelee,Parmelee,,43.3812055,-100.9673236,,,,human,true,
Ideal Cemetery,United States,South Dakota,Tripp County,Ideal,Ideal,,43.5437043,-99.8715775,,,,human,true,
Indian Mission Cemetery,United States,South Dakota,Todd County,Mission,Mission,,43.3456209,-100.7114753,,,,human,true,
Iona Cemetery,United States,South Dakota,Lyman County,Iona,Iona,,43.5611595,-99.4056036,,,,human,true,
Ironwood Cemetery,United States,South Dakota,Todd County,Parmelee,Parmelee,,43.2738063,-100.9588557,,,,human,true,
Jerusalem Cemetery,United States,South Dakota,Tripp County,Keyapaha,Keyapaha,,43.2341329,-100.185699,,,,human,true,
Kennebec Cemetery,United States,South Dakota,Lyman County,Kennebec,Kennebec,,43.9047263,-99.843412,,,,human,true,
LaRoche Cemetery,United States,South Dakota,Charles Mix County,Platte Colony,Platte Colony,,43.4806199,-99.1041941,,,,human,true,
Lakeview Cemetery,United States,South Dakota,Todd County,Lakeview,Lakeview,,43.0745011,-100.7302027,,,,human,true,
Linden Pioneer Cemetery,United States,South Dakota,Tripp County,Keyapaha,Keyapaha,,43.0612118,-100.126283,,,,human,true,
Lutheran Cemetery,United States,South Dakota,Brule County,Pukwana,Pukwana,,43.7016684,-99.1698702,,,,human,true,
Mediator Cemetery,United States,South Dakota,Mellette County,Wood,Wood,,43.4916575,-100.4846525,,,,human,true,
Medicine Creek Cemetery,United States,South Dakota,Lyman County,Presho,Presho,,43.9056429,-100.0955985,,,,human,true,
Murdo Cemetery,United States,South Dakota,Jones County,Murdo,Murdo,,43.8803843,-100.7043374,,,,human,true,
National Cemetery,United States,South Dakota,Brule County,Ola,Ola,,43.6006596,-99.1526674,,,,human,true,
Norwegian Cemetery,United States,South Dakota,Brule County,Pukwana,Pukwana,,43.8157881,-99.1944606,,,,human,true,
Oacoma Cemetery,United States,SD,Lyman County,Oacoma,Oacoma,,43.8044271,-99.394384,,,,human,true,
Our Savior Cemetery,United States,South Dakota,Gregory County,Dixon,Dixon,,43.4754358,-99.5502309,,,,human,true,
Peace Cemetery,United States,South Dakota,Gregory County,Carlock,Carlock,,43.0817828,-99.3952326,,,,human,true,
Ponca Creek Cemetery,United States,South Dakota,Gregory County,Saint Charles,Saint Charles,,43.0451683,-99.1491206,,,,human,true,
Prairie View Cemetery,United States,South Dakota,Lyman County,Kennebec,Kennebec,,43.7891184,-99.9036447,,,,human,true,
Pure Water Cemetery,United States,South Dakota,Todd County,Lakeview,Lakeview,,43.0889882,-100.7848488,,,,human,true,
Red Hill Cemetery,United States,South Dakota,Tripp County,Hamill,Hamill,,43.7065946,-99.7846017,,,,human,true,
Reliance Cemetery,United States,South Dakota,Lyman County,Reliance,Reliance,,43.8917237,-99.6044849,,,,human,true,
Ring Thunder Sacred Heart Cemetery,United States,South Dakota,Todd County,Soldier Creek,Soldier Creek,,43.4143299,-100.7957312,,,,human,true,
Rosebud Cemetery,United States,South Dakota,Mellette County,Badnation,Badnation,,43.6633694,-100.2920386,,,,human,true,
Sacred Heart Cemetery,United States,South Dakota,Gregory County,Burke,Burke,,43.1510859,-99.2918581,,,,human,true,
Saint Agnes Cemetery,United States,South Dakota,Todd County,Lakeview,Lakeview,,43.0371241,-100.6954195,,,,human,true,
Saint Catherine Cemetery,United States,South Dakota,Mellette County,Badnation,Badnation,,43.6668124,-100.2803407,,,,human,true,
Saint Ignatius Cemetery,United States,South Dakota,Mellette County,White River,White River,,43.5654889,-100.7693462,,,,human,true,
Saint James Cemetery,United States,South Dakota,Mellette County,White River,White River,,43.5483037,-100.7560984,,,,human,true,
Saint John Cemetery,United States,South Dakota,Todd County,Soldier Creek,Soldier Creek,,43.3956251,-100.8189981,,,,human,true,
Saint John the Baptist Cemetery,United States,South Dakota,Tripp County,Witten,Witten,,43.47045,-100.0833866,,,,human,true,
Saint Joseph Cemetery,United States,South Dakota,Gregory County,Gregory,Gregory,,43.2207736,-99.4344362,,,,human,true,
Saint Marys Cemetery,United States,South Dakota,Lyman County,Reliance,Reliance,,43.8931516,-99.6049424,,,,human,true,
Saint Marys Garden cemetery,United States,South Dakota,Mellette County,Wood,Wood,,43.508319,-100.5225033,,,,human,true,
Saint Michaels Cemetery,United States,South Dakota,Lyman County,Kennebec,Kennebec,,43.905708,-99.8441164,,,,human,true,
Saint Phillip Cemetery,United States,South Dakota,Jones County,Westover,Westover,,43.6783988,-100.6297808,,,,human,true,
Saint Thomas Cemetery,United States,South Dakota,Todd County,Antelope Development Area,Antelope Development Area,,43.3045331,-100.6430395,,,,human,true,
Salt Camp Cemetery,United States,South Dakota,Todd County,Soldier Creek,Soldier Creek,,43.2771461,-100.9403379,,,,human,true,
Star Cemetery,United States,South Dakota,Todd County,Saint Francis,Saint Francis,,43.1041345,-100.9261927,,,,human,true,
Swedish Lutheran Cemetery,United States,South Dakota,Brule County,Ola,Ola,,43.5863006,-99.2106885,,,,human,true,
Trinity Cemetery,United States,South Dakota,Todd County,Antelope Development Area,Antelope Development Area,,43.3025727,-100.6435525,,,,human,true,
Union Cemetery,United States,South Dakota,Brule County,Bijou Hills,Bijou Hills,,43.5280441,-99.1712577,,,,human,true,
Vega Cemetery,United States,South Dakota,Buffalo County,Shelby,Shelby,,43.9207557,-99.078623,,,,human,true,
Vivian Cemetery,United States,South Dakota,Lyman County,Vivian,Vivian,,43.9235494,-100.2654669,,,,human,true,
ZCBJ Cemetery,United States,South Dakota,Gregory County,Gregory,Gregory,,43.211658,-99.4642786,,,,human,true,
Hillview Cemetery,United States,South Dakota,Gregory County,Dallas,Dallas,,43.2273293,-99.5317943,,,,human,true,
Community Cemetery,United States,South Dakota,Brule County,Pukwana,Pukwana,,43.7742568,-99.192865,,,,human,true,
Dallas Cemetery,United States,South Dakota,Gregory County,Dallas,Dallas,,43.2263841,-99.5334661,,,,human,true,
Heerten Cemetery,United States,South Dakota,Tripp County,Millboro,Millboro,,42.9487088,-99.9648281,,,,human,true,
Kenaston Cemetery,United States,South Dakota,Tripp County,Wewela,Wewela,,42.9785329,-99.7481076,,,,human,true,
Trinity Cemetery,United States,South Dakota,Lyman County,Lyman,Lyman,,43.8514862,-99.6859917,,,,human,true,
Sicangu Akicita Owicahe Veterans Cemetery,United States,SD,Mellette County,White River,27404 US 83,57579,43.4310991,-100.7375861,,,,human,true,
International Order of Odd Fellows Cemetery,United States,South Dakota,Gregory County,Gregory,Gregory,,43.2387206,-99.448143,,,,human,true,
Saint Anthony Cemetery,United States,South Dakota,Brule County,Pukwana,Pukwana,,43.7742424,-99.1917643,,,,human,true,
German Lutheran Cemetery,United States,South Dakota,Brule County,Ola,Ola,,43.6163356,-99.232142,,,,human,true,
Spotted Tail Cemetery,United States,South Dakota,Todd County,Rosebud,Rosebud,,43.2416389,-100.8534207,,,,human,true,
White River Cemetery,United States,South Dakota,Mellette County,White River,White River,,43.5749249,-100.7512676,,,,human,true,
Lutheran Cemetery,United States,South Dakota,Todd County,Mission,Mission,,43.3052862,-100.6532263,,,,human,true,
Iron Wood Cemetery,United States,South Dakota,Todd County,Parmelee,Parmelee,,43.2753024,-100.9774436,,,,human,true,
Winner City Cemetery,United States,South Dakota,Tripp County,Winner,Winner,,43.3850485,-99.8536804,,,,human,true,
St. Johns Cemetery,United States,South Dakota,Tripp County,Colome,Colome,,43.2638648,-99.7226174,,,,human,true,
Calvary Cemetery,United States,South Dakota,Todd County,Okreek,Okreek,,43.3595998,-100.3826902,,,,human,true,
Calvary Cemetery,United States,South Dakota,Davison County,Mitchell,Mitchell,,43.7326452,-98.0337388,,,,human,true,
Graceland Cemetery,United States,SD,Davison County,Mitchell,600 West 23rd Avenue,57301,43.7329089,-98.0369898,,,,human,true,
Henry Cool Memorial Park,United States,South Dakota,Charles Mix County,Platte,Platte,,43.3880517,-98.8931425,,,,human,true,
Saint Anns Cemetery,United States,South Dakota,Charles Mix County,Geddes,Geddes,,43.2419373,-98.6898045,,,,human,true,
Taylor Cemetery,United States,South Dakota,Clay County,Meckling,Meckling,,42.8372186,-97.078937,,,,human,true,
Voll Cemetery,United States,South Dakota,Yankton County,Vedin Corner,Vedin Corner,,43.0566615,-97.3772816,,,,human,true,
Saint Johns Lutheran Cemetery,United States,South Dakota,Brule County,Cedar Grove Colony,Cedar Grove Colony,,43.6124952,-98.7489756,,,,human,true,
Garden of Memories Cemetery,United States,South Dakota,Yankton County,Yankton,Yankton,,42.9043416,-97.393278,,,,human,true,
Butler Cemetery,United States,South Dakota,Sanborn County,Upland Colony,Upland Colony,,43.9167957,-98.0505493,,,,human,true,
Canova Cemetery,United States,South Dakota,Miner County,Canova,Canova,,43.8925712,-97.4892133,,,,human,true,
Charity Cemetery,United States,South Dakota,Jerauld County,Lane,Lane,,43.9654094,-98.4746657,,,,human,true,
Farwell Cemetery,United States,South Dakota,Hanson County,Farwell,Farwell,,43.8788557,-97.8689566,,,,human,true,
Fedora Cemetery,United States,South Dakota,Miner County,Fedora,Fedora,,43.9996511,-97.7903137,,,,human,true,
Franklin Cemetery,United States,South Dakota,Lake County,Franklin,Franklin,,43.8921109,-97.0283087,,,,human,true,
German Cemetery,United States,South Dakota,Jerauld County,Lane,Lane,,43.9804433,-98.4016009,,,,human,true,
Graceland Cemetery,United States,South Dakota,Miner County,Howard,Howard,,44.0005023,-97.5291141,,,,human,true,
Pleasant Hill Cemetery,United States,South Dakota,Jerauld County,Spring Valley Colony,Spring Valley Colony,,43.9634651,-98.8656204,,,,human,true,
Roswell Cemetery,United States,South Dakota,Miner County,Roswell,Roswell,,43.9938948,-97.6917054,,,,human,true,
Saint Pauls Cemetery,United States,South Dakota,Miner County,Canova,Canova,,43.8775519,-97.5698268,,,,human,true,
Salem Cemetery,United States,South Dakota,Jerauld County,Crow Lake,Crow Lake,,43.9931239,-98.7869304,,,,human,true,
Solberg Cemetery,United States,South Dakota,Jerauld County,Lane,Lane,,43.9808744,-98.4506525,,,,human,true,
Sun Prairie Baptist Cemetery,United States,South Dakota,McCook County,Unityville,Unityville,,43.8467002,-97.4080845,,,,human,true,
Union Cemetery,United States,South Dakota,Jerauld County,Wessington Springs,Wessington Springs,,43.9805713,-98.5698684,,,,human,true,
Viola Valley Cemetery,United States,South Dakota,Jerauld County,Wessington Springs,Wessington Springs,,43.9943808,-98.511388,,,,human,true,
West Lawn Cemetery,United States,South Dakota,Sanborn County,Letcher,Letcher,,43.8960214,-98.1527423,,,,human,true,
Bullis Cemetery,United States,South Dakota,Brule County,Grass Ranch Colony,Grass Ranch Colony,,43.6193324,-98.8537796,,,,human,true,
Canistota Cemetery,United States,South Dakota,McCook County,Canistota,Canistota,,43.6035103,-97.2682035,,,,human,true,
Church of God Cemetery,United States,South Dakota,Davison County,Metzgerville,Metzgerville,,43.5259689,-98.222723,,,,human,true,
Clayton Cemetery,United States,South Dakota,Hutchinson County,Clayton,Clayton,,43.4721386,-97.6562668,,,,human,true,
Clear Lake Cemetery,United States,South Dakota,Minnehaha County,Colton,Colton,,43.7618199,-97.0392564,,,,human,true,
Crystal Lake Cemetery,United States,South Dakota,Aurora County,Aurora Center,Aurora Center,,43.6270757,-98.6452609,,,,human,true,
Dicks Cemetery,United States,South Dakota,Turner County,Dolton,Dolton,,43.4526616,-97.3325313,,,,human,true,
Dudley Cemetery,United States,South Dakota,Aurora County,Stickney,Stickney,,43.6289608,-98.4094218,,,,human,true,
Ebenezer Cemetery,United States,South Dakota,Douglas County,Harrison,Harrison,,43.4848189,-98.5247957,,,,human,true,
Elfert Cemetery,United States,South Dakota,Hanson County,Emery,Emery,,43.5729026,-97.6874705,,,,human,true,
Emery Cemetery,United States,South Dakota,Hanson County,Emery,Emery,,43.5573475,-97.647867,,,,human,true,
Emmanuel Lutheran Cemetery,United States,South Dakota,Davison County,Mount Vernon,Mount Vernon,,43.761499,-98.286155,,,,human,true,
Emsley Cemetery,United States,South Dakota,Douglas County,Hillside,Hillside,,43.5246055,-98.1444955,,,,human,true,
Friedhof Cemetery,United States,South Dakota,Douglas County,Hillside,Hillside,,43.4699138,-98.150853,,,,human,true,
Gabrielson Cemetery,United States,South Dakota,Brule County,Cedar Grove Colony,Cedar Grove Colony,,43.5599834,-98.8821207,,,,human,true,
Graceland Cemetery,United States,South Dakota,Hanson County,Fulton,Fulton,,43.7309996,-97.8107768,,,,human,true,
Green Hill Cemetery,United States,South Dakota,Hanson County,Alexandria,Alexandria,,43.6582779,-97.7646831,,,,human,true,
Greenwood Cemetery,United States,South Dakota,Turner County,Marion,Marion,,43.4150279,-97.2500993,,,,human,true,
Harrison Cemetery,United States,South Dakota,Douglas County,Harrison,Harrison,,43.4410465,-98.5282966,,,,human,true,
Kleinkassell Cemetery,United States,South Dakota,Hutchinson County,Freeman,Freeman,,43.4368728,-97.4998132,,,,human,true,
Knutson Cemetery,United States,South Dakota,Aurora County,Storla,Storla,,43.7531154,-98.3663523,,,,human,true,
Lake George Cemetery,United States,South Dakota,Charles Mix County,Academy,Academy,,43.4696955,-98.994055,,,,human,true,
Lakeside Cemetery,United States,South Dakota,McCook County,Spencer,Spencer,,43.730795,-97.6141629,,,,human,true,
Larson Cemetery,United States,South Dakota,Brule County,Cedar Grove Colony,Cedar Grove Colony,,43.5624013,-98.8506929,,,,human,true,
Miller Cemetery,United States,South Dakota,Hutchinson County,Parkston,Parkston,,43.4274308,-98.0268921,,,,human,true,
Milltown Cemetery,United States,South Dakota,Hutchinson County,Milltown,Milltown,,43.4308858,-97.8129383,,,,human,true,
Mizpah Cemetery,United States,South Dakota,Aurora County,Plankinton,Plankinton,,43.721706,-98.4645635,,,,human,true,
Montrose Cemetery,United States,South Dakota,McCook County,Montrose,Montrose,,43.7128934,-97.1890592,,,,human,true,
Mount Vernon Cemetery,United States,South Dakota,Davison County,Mount Vernon,Mount Vernon,,43.7181079,-98.2472408,,,,human,true,
New Holland Cemetery,United States,South Dakota,Douglas County,New Holland,New Holland,,43.4209977,-98.5994162,,,,human,true,
New Home Cemetery,United States,South Dakota,Davison County,Ethan,Ethan,,43.5967243,-98.0455927,,,,human,true,
New Hope Cemetery,United States,South Dakota,Hutchinson County,Clayton,Clayton,,43.510172,-97.6465812,,,,human,true,
Old Saint Paul Cemetery,United States,South Dakota,Aurora County,Stickney,Stickney,,43.5570916,-98.4799618,,,,human,true,
Olsen Cemetery,United States,South Dakota,McCook County,Unityville,Unityville,,43.8191042,-97.4280965,,,,human,true,
Pioneer Cemetery,United States,South Dakota,McCook County,Orland Colony,Orland Colony,,43.8467157,-97.2205369,,,,human,true,
Plankinton Cemetery,United States,South Dakota,Aurora County,Plankinton,Plankinton,,43.7087785,-98.4633795,,,,human,true,
Pleasant Grove Cemetery,United States,South Dakota,Brule County,Cedar Grove Colony,Cedar Grove Colony,,43.5442027,-98.9125754,,,,human,true,
Pleasant Hill Cemetery,United States,South Dakota,McCook County,Spencer,Spencer,,43.8044126,-97.5712932,,,,human,true,
Pleasant Prairie Cemetery,United States,South Dakota,McCook County,Bridgewater,Bridgewater,,43.5428664,-97.4500683,,,,human,true,
Quaker Cemetery,United States,South Dakota,Aurora County,Aurora Center,Aurora Center,,43.5276898,-98.5797989,,,,human,true,
Quaker Cemetery,United States,South Dakota,Davison County,Mount Vernon,Mount Vernon,,43.7017752,-98.3252565,,,,human,true,
Rademacher Cemetery,United States,South Dakota,Hutchinson County,Clayton,Clayton,,43.4362136,-97.6586315,,,,human,true,
Rasmussen Cemetery,United States,South Dakota,McCook County,Bridgewater,Bridgewater,,43.5281998,-97.5569655,,,,human,true,
Redstone Cemetery,United States,South Dakota,Hanson County,Farwell,Farwell,,43.8190886,-97.8289298,,,,human,true,
Reformed Cemetery,United States,South Dakota,Turner County,Monroe,Monroe,,43.5003308,-97.2357938,,,,human,true,
Riverside Cemetery,United States,South Dakota,McCook County,Stanley Corner,Stanley Corner,,43.5359841,-97.3288235,,,,human,true,
Rock Creek Cemetery,United States,South Dakota,Hanson County,Plano,Plano,,43.7685204,-97.9091717,,,,human,true,
Rock Hill Cemetery,United States,South Dakota,Charles Mix County,Platte,Platte,,43.4475418,-98.8054125,,,,human,true,
Rose Hill Cemetery,United States,South Dakota,Turner County,Dolton,Dolton,,43.511948,-97.3478837,,,,human,true,
Saint Jacobs Cemetery,United States,South Dakota,Lake County,Rustic Acres Colony,Rustic Acres Colony,,43.8092624,-97.0590474,,,,human,true,
Saint John Cemetery,United States,South Dakota,Douglas County,Hillside,Hillside,,43.4692314,-98.2033628,,,,human,true,
Saint Johns Cemetery,United States,South Dakota,Aurora County,Plankinton,Plankinton,,43.7189117,-98.4644482,,,,human,true,
Saint Margarets Cemetery,United States,South Dakota,Brule County,Kimball,Kimball,,43.736959,-98.9628701,,,,human,true,
Saint Martin Cemetery,United States,South Dakota,Hanson County,Emery,Emery,,43.6146214,-97.6275256,,,,human,true,
Saint Martins Cemetery,United States,South Dakota,Hanson County,Oak Lane Colony,Oak Lane Colony,,43.5730297,-97.7171805,,,,human,true,
Saint Mary Cemetery,United States,South Dakota,Aurora County,Stickney,Stickney,,43.5934073,-98.4256089,,,,human,true,
Saint Marys Cemetery,United States,South Dakota,McCook County,Salem,Salem,,43.7177423,-97.4105831,,,,human,true,
Saint Marys Cemetery,United States,South Dakota,Turner County,Marion,Marion,,43.437168,-97.2600659,,,,human,true,
Saint Patricks Cemetery,United States,South Dakota,McCook County,Montrose,Montrose,,43.6875662,-97.1979913,,,,human,true,
