name,country,state,county,city,street_address,zip_code,latitude,longitude,email,website,phone_number,type,is_operational,description
Live Oak Cemetery,United States,North Carolina,Brunswick County,Hickmans Crossroads,Hickmans Crossroads,,33.926283,-78.6289028,,,,human,true,
Gurganus Cemetery,United States,North Carolina,Brunswick County,Monogram,Monogram,,33.9365612,-78.3816702,,,,human,true,
Wilson Cemetery,United States,North Carolina,Brunswick County,Calabash,Calabash,,33.8914547,-78.5625525,,,,human,true,
Oak Grove Cemetery,United States,North Carolina,Brunswick County,Fulford,Fulford,,33.9635055,-78.3241678,,,,human,true,
Georgetown Cemetery,United States,North Carolina,Brunswick County,Varnamtown,Varnamtown,,33.955728,-78.2697211,,,,human,true,
Brunswick Memorial Gardens,United States,North Carolina,Brunswick County,Russtown,Russtown,,33.9555696,-78.4361105,,,,human,true,
Pleasant View Cemetery,United States,North Carolina,Brunswick County,Sea Trail Plantation,Sea Trail Plantation,,33.9093848,-78.5179998,,,,human,true,
John N. Smith Cemetery,United States,North Carolina,Brunswick County,Southport,Southport,,33.9256718,-78.0185453,,,,human,true,
Northwood Cemetery,United States,North Carolina,Brunswick County,Southport,Southport,,33.9274063,-78.0145603,,,,human,true,
Old Smithville Burying Ground,United States,NC,Brunswick County,Southport,401 East Moore Street,28461,33.9207429,-78.0150349,,https://www.southporthistoricalsociety.org/,,human,true,
Parker Cemetery,United States,North Carolina,Brunswick County,Russtown,Russtown,,33.9506296,-78.4477546,,,,human,true,
Mintz Cemetery,United States,North Carolina,Brunswick County,Cool Run,Cool Run,,33.9606108,-78.4736601,,,,human,true,
Silent Grove Cemetery,United States,North Carolina,Brunswick County,Sivey Town,Sivey Town,,33.9484598,-78.3101606,,,,human,true,
Cape Fear Memorial Park,United States,North Carolina,Brunswick County,Coolvale,Coolvale,,33.9551432,-78.0635232,,,,human,true,
Lehew Cemetery,United States,North Carolina,Brunswick County,Red Bug,Red Bug,,33.9879488,-78.359151,,,,human,true,
Bethel Cemetery,United States,North Carolina,Brunswick County,Coolvale,Coolvale,,33.966685,-78.0200054,,,,human,true,
Riley Hewett Cemetery,United States,North Carolina,Brunswick County,Sivey Town,Sivey Town,,33.953227,-78.2988112,,,,human,true,
Bennett Cemetery,United States,North Carolina,Brunswick County,Regan,Regan,,33.9805745,-78.5878791,,,,human,true,
Blanton Cemetery,United States,North Carolina,Brunswick County,Hickmans Crossroads,Hickmans Crossroads,,33.939019,-78.6142039,,,,human,true,
Manley Bennett Cemetery,United States,North Carolina,Brunswick County,Iredell,Iredell,,33.9339148,-78.5961052,,,,human,true,
Register Cemetery,United States,North Carolina,Brunswick County,Summerhomes Mobile Home Park,Summerhomes Mobile Home Park,,33.932964,-78.3997885,,,,human,true,
Blankenship Cemetery,United States,North Carolina,Graham County,Tuskeegee,Tuskeegee,,35.4134232,-83.722672,,,,human,true,
Bone Valley Cemetery,United States,North Carolina,Swain County,Proctor,Proctor,,35.4998757,-83.6824213,,,,human,true,
Cable Cemetery,United States,North Carolina,Graham County,Hidetown,Hidetown,,35.3750916,-83.6415569,,,,human,true,
Carver Cemetery,United States,North Carolina,Swain County,Ravensford,Ravensford,,35.5677351,-83.3070235,,,,human,true,
Chambers Cemetery,United States,North Carolina,Swain County,Ravensford,Ravensford,,35.5334223,-83.3020598,,,,human,true,
Clayton Cemetery,United States,North Carolina,Jackson County,Addie,Addie,,35.4073625,-83.1589804,,,,human,true,
Conner Cemetery,United States,North Carolina,Swain County,Ravensford,Ravensford,,35.5375987,-83.3034852,,,,human,true,
Coom Cemetery,United States,North Carolina,Graham County,Lake Santeetlah,Lake Santeetlah,,35.3848088,-83.8776794,,,,human,true,
Edwards Cemetery,United States,North Carolina,Graham County,Hidetown,Hidetown,,35.3756464,-83.6812811,,,,human,true,
Entoe Cemetery,United States,North Carolina,Swain County,Ravensford,Ravensford,,35.514363,-83.3077471,,,,human,true,
Farrow Cemetery,United States,North Carolina,Cherokee County,Ogreeta,Ogreeta,,35.1459145,-84.1546373,,,,human,true,
Garrett Cemetery,United States,North Carolina,Cherokee County,Violet,Violet,,35.1917469,-84.1807499,,,,human,true,
Hall Cemetery,United States,North Carolina,Swain County,Proctor,Proctor,,35.5224246,-83.675756,,,,human,true,
Higdon Cemetery,United States,North Carolina,Swain County,Proctor,Proctor,,35.4989794,-83.695726,,,,human,true,
Husky Cemetery,United States,North Carolina,Swain County,Ravensford,Ravensford,,35.5457804,-83.3011947,,,,human,true,
Lenderman Cemetery,United States,North Carolina,Cherokee County,Vests,Vests,,35.1527561,-84.2010834,,,,human,true,
Mac Cemetery,United States,North Carolina,Swain County,Ravensford,Ravensford,,35.5825971,-83.3484882,,,,human,true,
Mitchell Cemetery,United States,North Carolina,Swain County,Proctor,Proctor,,35.4504395,-83.6819719,,,,human,true,
Orr Cemetery,United States,North Carolina,Graham County,Tapoco,Tapoco,,35.422585,-83.9454595,,,,human,true,
Queens Cemetery,United States,North Carolina,Swain County,Ravensford,Ravensford,,35.5257177,-83.3072027,,,,human,true,
Rose Cemetery,United States,North Carolina,Cherokee County,Violet,Violet,,35.1789688,-84.2001951,,,,human,true,
Slave Cemetery,United States,North Carolina,Swain County,Ravensford,Ravensford,,35.5211197,-83.3100594,,,,human,true,
Allen Cemetery,United States,North Carolina,Cherokee County,Postell,Postell,,35.0698027,-84.23214,,,,human,true,
Bryson Cemetery,United States,North Carolina,Cherokee County,Unaka,Unaka,,35.1775816,-84.122692,,,,human,true,
Cable Branch Cemetery,United States,North Carolina,Swain County,Proctor,Proctor,,35.4640286,-83.7537527,,,,human,true,
Hiram Caldwell Cemetery,United States,North Carolina,Haywood County,Nellie,Nellie,,35.6271733,-83.1159534,,,,human,true,
Clonts Cemetery,United States,North Carolina,Cherokee County,Friendship,Friendship,,35.0764703,-84.1729708,,,,human,true,
Cooper Cemetery,United States,North Carolina,Swain County,Ela,Ela,,35.4459304,-83.3921004,,,,human,true,
Dickey Cemetery,United States,North Carolina,Cherokee County,Letitia,Letitia,,35.0134156,-84.1446355,,,,human,true,
Ferguson Cemetery,United States,North Carolina,Cherokee County,Peachtree,Peachtree,,35.0823071,-83.972684,,,,human,true,
Galbraith Cemetery,United States,North Carolina,Swain County,Ela,Ela,,35.4584135,-83.4067398,,,,human,true,
Grant Cemetery,United States,North Carolina,Swain County,Talc Mountain,Talc Mountain,,35.305871,-83.6170044,,,,human,true,
Hamby Cemetery,United States,North Carolina,Cherokee County,Hiwassee,Hiwassee,,35.1536901,-84.2618639,,,,human,true,
Harrell Cemetery,United States,North Carolina,Haywood County,Mount Sterling,Mount Sterling,,35.7377601,-83.0773102,,,,human,true,
Hickey Cemetery,United States,North Carolina,Cherokee County,Friendship,Friendship,,35.0606369,-84.1863046,,,,human,true,
Hunter Cemetery,United States,North Carolina,Haywood County,Teague (historical),Teague (historical),,35.6576158,-83.0230416,,,,human,true,
James Cemetery,United States,North Carolina,Cherokee County,Grape Creek,Grape Creek,,35.0798048,-84.0982453,,,,human,true,
James Cemetery,United States,North Carolina,Cherokee County,Grape Creek,Grape Creek,,35.125916,-84.0821341,,,,human,true,
Jones Cemetery,United States,North Carolina,Swain County,Whittier,Whittier,,35.400653,-83.3665431,,,,human,true,
Kirkland Cemetery,United States,North Carolina,Cherokee County,Letitia,Letitia,,35.0714708,-84.1457473,,,,human,true,
