name,country,state,county,city,street_address,zip_code,latitude,longitude,email,website,phone_number,type,is_operational,description
Jordan Cemetery,United States,Pennsylvania,Huntingdon County,Rockhill,Rockhill,,40.2195044,-77.9051087,,,,human,true,
Rockhill Independent Order of Odd Fellows Cemetery,United States,Pennsylvania,Huntingdon County,Rockhill,Rockhill,,40.2343788,-77.8982367,,,,human,true,
Shirley Home Cemetery,United States,Pennsylvania,Huntingdon County,Shirleysburg,Shirleysburg,,40.2876977,-77.8741304,,,,human,true,
Walker Cemetery,United States,Pennsylvania,Huntingdon County,Shirleysburg,Shirleysburg,,40.2880301,-77.8770095,,,,human,true,
McGarvey Cemetery,United States,Pennsylvania,Huntingdon County,Shirleysburg,Shirleysburg,,40.3012827,-77.8712139,,,,human,true,
Saint Catherine Cemetery,United States,Pennsylvania,Huntingdon County,Shirleysburg,Shirleysburg,,40.3011425,-77.8705759,,,,human,true,
Old Baptist Cemetery,United States,Pennsylvania,Huntingdon County,Shirleysburg,Shirleysburg,,40.3033205,-77.8755459,,,,human,true,
Gilboa Cemetery,United States,Pennsylvania,Huntingdon County,Shirleysburg,Shirleysburg,,40.3085025,-77.8905078,,,,human,true,
Germany Valley Cemetery,United States,Pennsylvania,Huntingdon County,Aughwick,Aughwick,,40.3130982,-77.8414925,,,,human,true,
Yellow Creek Reformed Cemetery,United States,Pennsylvania,Bedford County,Yellow Creek,Yellow Creek,,40.1276742,-78.3162539,,,,human,true,
Duvalls Cemetery,United States,Pennsylvania,Bedford County,Coaldale,Coaldale,,40.1771596,-78.2073576,,,,human,true,
Saint Lukes Cemetery,United States,Pennsylvania,Bedford County,Homans Corner,Homans Corner,,40.2328016,-78.2753694,,,,human,true,
Bunker Hill Cemetery,United States,Pennsylvania,Bedford County,Marysville,Marysville,,40.1855028,-78.286137,,,,human,true,
Ave Maria Cemetery,United States,Pennsylvania,Huntingdon County,Barnettstown,Barnettstown,,40.2112544,-78.1741702,,,,human,true,
Saint Michaels Cemetery,United States,Pennsylvania,Huntingdon County,Wood,Wood,,40.1729199,-78.1404221,,,,human,true,
Robertsdale Italian Cemetery,United States,Pennsylvania,Huntingdon County,Robertsdale,Robertsdale,,40.1786011,-78.1167861,,,,human,true,
Mount Pleasant Cemetery,United States,Pennsylvania,Huntingdon County,Cooks,Cooks,,40.2186926,-78.0940916,,,,human,true,
Coles Valley Cemetery,United States,Pennsylvania,Huntingdon County,Kimmel,Kimmel,,40.2164377,-78.0539632,,,,human,true,
Fairview Cemetery,United States,Pennsylvania,Huntingdon County,Fairview,Fairview,,40.2122077,-78.0373565,,,,human,true,
Shore Cemetery,United States,Pennsylvania,Fulton County,Waterfall,Waterfall,,40.1596699,-78.0525893,,,,human,true,
Oak Grove Cemetery,United States,Pennsylvania,Fulton County,Waterfall,Waterfall,,40.1376087,-78.0426261,,,,human,true,
Waterfall Methodist Church Cemetery,United States,Pennsylvania,Fulton County,Waterfall,Waterfall,,40.1323034,-78.0714676,,,,human,true,
Cherry Grove Cemetery,United States,Pennsylvania,Huntingdon County,Selea,Selea,,40.1560494,-78.0152576,,,,human,true,
Baptist Church Cemetery,United States,Pennsylvania,Huntingdon County,Three Springs,Three Springs,,40.1762744,-77.9646893,,,,human,true,
Wible Cemetery,United States,Pennsylvania,Huntingdon County,Maddensville,Maddensville,,40.1477766,-77.9678449,,,,human,true,
Price Cemetery,United States,Pennsylvania,Huntingdon County,Pogue,Pogue,,40.2019531,-77.9482589,,,,human,true,
Monroe Church Cemetery,United States,Pennsylvania,Huntingdon County,Rockhill,Rockhill,,40.24562,-77.9321626,,,,human,true,
Swartz Cemetery,United States,Pennsylvania,Huntingdon County,Rockhill,Rockhill,,40.2695609,-77.9116078,,,,human,true,
Bethel Cemetery,United States,Pennsylvania,Huntingdon County,Aughwick,Aughwick,,40.3201592,-77.8498236,,,,human,true,
Christian Light Church Cemetery,United States,Pennsylvania,Bedford County,Cessna,Cessna,,40.1039315,-78.524097,,,,human,true,
Fishertown Lutheran Cemetery,United States,Pennsylvania,Bedford County,Fishertown,Fishertown,,40.1254031,-78.5860685,,,,human,true,
Saint John's Lutheran Church Cemetery,United States,Pennsylvania,Bedford County,Cessna,Cessna,,40.0964445,-78.525024,,,,human,true,
Hoover Cemetery,United States,Pennsylvania,Bedford County,Alum Bank,Alum Bank,,40.1853912,-78.5921589,,,,human,true,
"William Clark, Sr. Cemetery",United States,Pennsylvania,Bedford County,Spring Meadow,Spring Meadow,,40.1680678,-78.5840473,,,,human,true,
Mount Carmel Cemetery,United States,Pennsylvania,Somerset County,Ogletown,Ogletown,,40.2020146,-78.7041157,,,,human,true,
Fyock Cemetery,United States,Pennsylvania,Somerset County,Hillsboro,Hillsboro,,40.1878739,-78.8386095,,,,human,true,
Hershberger Cemetery,United States,Pennsylvania,Somerset County,Rummel,Rummel,,40.1991339,-78.8050769,,,,human,true,
Holsopple (Samuel) Cemetery,United States,Pennsylvania,Somerset County,Hillsboro,Hillsboro,,40.1999911,-78.8645053,,,,human,true,
Miller Burial Grounds,United States,Pennsylvania,Somerset County,Paint,Paint,,40.2193159,-78.8626304,,,,human,true,
Rummel Lutheran Cemetery,United States,Pennsylvania,Somerset County,Rummel,Rummel,,40.217095,-78.8071221,,,,human,true,
Ripple Cemetery,United States,Pennsylvania,Somerset County,Rummel,Rummel,,40.2211657,-78.8005463,,,,human,true,
Seese Cemetery,United States,Pennsylvania,Somerset County,Paint,Paint,,40.2224909,-78.8620186,,,,human,true,
Custer Cemetery,United States,Pennsylvania,Somerset County,Maple Ridge,Maple Ridge,,40.2018388,-78.9185394,,,,human,true,
Custer Farm Cemetery,United States,Pennsylvania,Somerset County,Foustwell,Foustwell,,40.2393441,-78.9038992,,,,human,true,
East End Cemetery,United States,Pennsylvania,Somerset County,Rummel,Rummel,,40.2287448,-78.8182911,,,,human,true,
Hoffman Cemetery,United States,Pennsylvania,Cambria County,Number Thirty-Seven,Number Thirty-Seven,,40.233289,-78.8718044,,,,human,true,
Mount Zion Lutheran Church Cemetery,United States,Pennsylvania,Somerset County,Paint,Paint,,40.239738,-78.8546761,,,,human,true,
Pfeil Cemetery,United States,Pennsylvania,Somerset County,Foustwell,Foustwell,,40.2212557,-78.893246,,,,human,true,
Old Saints Cyril and Methodius Catholic Cemetery,United States,Pennsylvania,Somerset County,Rummel,Rummel,,40.2294865,-78.8177441,,,,human,true,
Specht Cemetery,United States,Pennsylvania,Somerset County,Blough,Blough,,40.169735,-78.9173857,,,,human,true,
Haydu Cemetery,United States,Pennsylvania,Somerset County,Reels Corners,Reels Corners,,40.064686,-78.8171431,,,,human,true,
Hess Cemetery,United States,Pennsylvania,Somerset County,Shanksville,Shanksville,,40.0438407,-78.8860412,,,,human,true,
Lambertsville Cemetery,United States,Pennsylvania,Somerset County,Lambertsville,Lambertsville,,40.0754564,-78.9087897,,,,human,true,
Miller Cemetery,United States,Pennsylvania,Somerset County,Cairnbrook,Cairnbrook,,40.1031987,-78.8458143,,,,human,true,
Richardson Cemetery,United States,Pennsylvania,Somerset County,Forward,Forward,,40.1121754,-78.8707108,,,,human,true,
Saint John the Baptist Cemetery,United States,Pennsylvania,Somerset County,Central City,Central City,,40.1101966,-78.7943035,,,,human,true,
Saint Marys Russian Orthodox Cemetery,United States,Pennsylvania,Somerset County,Central City,Central City,,40.110729,-78.793072,,,,human,true,
Slick Cemetery,United States,Pennsylvania,Somerset County,Wilbur,Wilbur,,40.1182065,-78.8918307,,,,human,true,
Sorber Cemetery,United States,Pennsylvania,Somerset County,Buckstown,Buckstown,,40.0743286,-78.8638031,,,,human,true,
Sorber Cemetery,United States,Pennsylvania,Somerset County,Buckstown,Buckstown,,40.0780913,-78.8827273,,,,human,true,
West Hill Cemetery,United States,Pennsylvania,Potter County,Galeton,Galeton,,41.7341798,-77.652401,,,,human,true,
Richland Cemetery,United States,Pennsylvania,Cambria County,Geistown,Geistown,,40.2774363,-78.85632,,,,human,true,
Reformed Cemetery,United States,Pennsylvania,Centre County,Aaronsburg,Aaronsburg,,40.9029315,-77.4535321,,,,human,true,
Carlisle Indian School Cemetery,United States,Pennsylvania,Cumberland County,Carlisle,Carlisle,,40.20753,-77.1708885,,,,human,true,
Pioneer Cemetery,United States,Pennsylvania,Perry County,Sundy Place,Sundy Place,,40.2787058,-77.4646855,,,,human,true,
Union Cemetery,United States,Pennsylvania,Cumberland County,Carlisle,Carlisle,,40.2147354,-77.1992195,,,,human,true,
Sterling Run Cemetery,United States,Pennsylvania,Cameron County,Sterling Run,Sterling Run,,41.4135871,-78.2007965,,,,human,true,
Rich Valley Cemetery,United States,Pennsylvania,Cameron County,Lawn View,Lawn View,,41.5380649,-78.3029585,,,,human,true,
Marysville African Methodist Episcopal Cemetery,United States,Pennsylvania,Centre County,Marysville,Marysville,,40.8007763,-77.9542523,,,,human,true,
Pine Grove Mills Union Cemetery,United States,Pennsylvania,Centre County,Pine Grove Mills,Pine Grove Mills,,40.7332405,-77.8877088,,,,human,true,
Mount Holly Springs Cemetery,United States,Pennsylvania,Cumberland County,Mount Holly Springs,Mount Holly Springs,,40.1242928,-77.1961704,,,,human,true,
John Graham Memorial Cemetery,United States,Pennsylvania,Cumberland County,Newville,Newville,,40.1727757,-77.3960804,,,,human,true,
Saint Pauls Cemetery,United States,Pennsylvania,Centre County,Fiedler,Fiedler,,40.905432,-77.3846876,,,,human,true,
Washington Cemetery,United States,Pennsylvania,Centre County,Pine Hall,Pine Hall,,40.774169,-77.8883542,,,,human,true,
Dudley Methodist Cemetery,United States,Pennsylvania,Huntingdon County,Dudley,Dudley,,40.2092065,-78.181754,,,,human,true,
Card Creek Cemetery,United States,Pennsylvania,Potter County,Burtville,Burtville,,41.7842061,-78.1898528,,,,human,true,
Seven Stars Cemetery,United States,Pennsylvania,Huntingdon County,Seven Stars,Seven Stars,,40.6582628,-78.0855418,,,,human,true,
Mount Pleasant Cemetery,United States,Pennsylvania,Clearfield County,Mount Pleasant,Mount Pleasant,,41.2368721,-78.5769025,,,,human,true,
Egypt Cemetary,United States,Pennsylvania,Clearfield County,Egypt,Egypt,,41.057477,-78.332003,,,,human,true,
Shiloh Cemetery,United States,Pennsylvania,Clearfield County,Shiloh,Shiloh,,41.0509322,-78.2913635,,,,human,true,
Oak Hill Memorial Cemetery,United States,Pennsylvania,Clearfield County,Oak Hill,Oak Hill,,41.1509526,-78.1208267,,,,human,true,
Otelia Mennonite Church Cemetery,United States,Pennsylvania,Mifflin County,Silver Ford Heights,Silver Ford Heights,,40.3664157,-77.8456369,,,,human,true,
Spring Mount Cemetery,United States,Pennsylvania,Huntingdon County,Spring Mount,Spring Mount,,40.715395,-78.1395576,,,,human,true,
Fairview Cemetery,United States,Pennsylvania,Clinton County,Loganton,Loganton,,41.0364153,-77.2984493,,,,human,true,
Salem Memorial Cemetery,United States,Pennsylvania,Huntingdon County,Neelyton,Neelyton,,40.2069098,-77.8097208,,,,human,true,
Russellville Methodist Cemetery,United States,Pennsylvania,Huntingdon County,Russellville,Russellville,,40.3013071,-78.2373159,,,,human,true,
Fairview Cemetery,United States,Pennsylvania,Centre County,Millheim,Millheim,,40.8877237,-77.4861356,,,,human,true,
Union Cemetery,United States,Pennsylvania,Centre County,Millheim,Millheim,,40.8893537,-77.4836813,,,,human,true,
Rock Hill Cemetary,United States,PA,Centre County,Centre Hall,1505 Brush Valley Road,16828,40.8001611,-77.7627408,rockhillcemeteryatlindenhall@gmail.com,,,human,true,
Fairview Cemetery,United States,Pennsylvania,Tioga County,Osceola,Osceola,,41.9823648,-77.3474955,,,,human,true,
Arnot Swedish Cemetery,United States,Pennsylvania,Tioga County,Arnot,Lower Arnot Road,,41.6547369,-77.1184134,,,,human,true,
Woodlawn Cemetery,United States,Pennsylvania,Mifflin County,Milroy,Milroy,,40.7193867,-77.5842453,,,,human,true,
Saint Josephs Cemetery,United States,Pennsylvania,Clinton County,Drury Run,Drury Run,,41.327292,-77.7745556,,,,human,true,
Hays-Fearon Cemetery,United States,Pennsylvania,Centre County,West Beech,West Beech,,41.0697346,-77.5702974,,,,human,true,
Clark Cemetery,United States,Pennsylvania,Clinton County,Beech Creek,Beech Creek,,41.079547,-77.5861274,,,,human,true,
Saint Michaels Cemetery,United States,Pennsylvania,Centre County,Old Side,Old Side,,41.0547879,-77.9484106,,,,human,true,
Askey Cemetery,United States,Pennsylvania,Centre County,Gillintown,Gillintown,,41.0340992,-77.9931203,,,,human,true,
Saint Marys Cemetery,United States,Pennsylvania,Centre County,Old Side,Old Side,,41.0564815,-77.9403607,,,,human,true,
Reformed and Lutheran Cemetery,United States,Pennsylvania,Centre County,Tusseyville,Tusseyville,,40.7989493,-77.6772821,,,,human,true,
Bundy Cemetery,United States,Pennsylvania,Clearfield County,Treasure Lake,Treasure Lake,,41.1994679,-78.6879815,,,,human,true,
Independent Order of Odd Fellows Cemetery,United States,Pennsylvania,Clearfield County,Brisbin,Brisbin,,40.8382825,-78.3581817,,,,human,true,
Saint Joseph Cemetery,United States,Pennsylvania,Centre County,Earnestville,Earnestville,,40.8570433,-78.2785919,,,,human,true,
Mosquito Valley Cemetery,United States,Pennsylvania,Lycoming County,Duboistown,Duboistown,,41.2043926,-77.0318809,,,,human,true,
Strong Cemetery,United States,Pennsylvania,Huntingdon County,Ardenheim,Ardenheim,,40.4542204,-77.980774,,,,human,true,
Centre Hill Cemetery,United States,Pennsylvania,Clearfield County,Wallaceton,Wallaceton,,40.97134,-78.2543184,,,,human,true,
Franklinville Cemetery,United States,Pennsylvania,Huntingdon County,Franklinville,Franklinville,,40.647231,-78.0954157,,,,human,true,
Sidman Cemetery,United States,Pennsylvania,Cambria County,St. Michael-Sidman,St. Michael-Sidman,,40.3257212,-78.7541966,,,,human,true,
Salix Evangelical Church Cemetery,United States,Pennsylvania,Cambria County,Salix,Salix,,40.299713,-78.765646,,,,human,true,
Dunmyer Cemetery,United States,Pennsylvania,Cambria County,Elton,Elton,,40.290137,-78.7845569,,,,human,true,
Dunmyer Cemetery,United States,Pennsylvania,Cambria County,Elton,Elton,,40.2894454,-78.7863131,,,,human,true,
African American Memorial Cemetery,United States,Pennsylvania,Mifflin County,Lewistown Junction,Lewistown Junction,,40.5951831,-77.5805166,,,,human,true,
St. John's Lutheran Church Cemetery,United States,Pennsylvania,Mifflin County,Lewistown Junction,Lewistown Junction,,40.5948792,-77.5837841,,,,human,true,
Lind Memorial Cemetery,United States,Pennsylvania,Mifflin County,Lewistown,Lewistown,,40.5965973,-77.5617028,,,,human,true,
St. Mark's Community Cemetery,United States,Pennsylvania,Mifflin County,Lewistown,Lewistown,,40.5960734,-77.5640329,,,,human,true,
Old Presbyterian Church Cemetery,United States,Pennsylvania,Mifflin County,Granville,Granville,,40.5662683,-77.6316101,,,,human,true,
Salem United Methodist Church Cemetery,United States,Pennsylvania,Mifflin County,Belltown,Belltown,,40.7509267,-77.4085809,,,,human,true,
Strode Cemetery,United States,Pennsylvania,Mifflin County,Strodes Mills,Strodes Mills,,40.5487132,-77.6692836,,,,human,true,
Mattawana Cemetery,United States,Pennsylvania,Mifflin County,McVeytown,McVeytown,,40.5022794,-77.7407559,,,,human,true,
Long Lane Cemetery,United States,Pennsylvania,Mifflin County,Kishacoquillas,Kishacoquillas,,40.6551493,-77.657847,,,,human,true,
Mount Pleasant Cemetery,United States,Pennsylvania,Mifflin County,Mattawana,Mattawana,,40.4871924,-77.7154833,,,,human,true,
Belltown Cemetery,United States,Pennsylvania,Mifflin County,Belltown,Belltown,,40.710942,-77.4271213,,,,human,true,
St. Mark's Evangelical Lutheran Cemetery,United States,Pennsylvania,Mifflin County,Alfarata,Alfarata,,40.6592682,-77.4534376,,,,human,true,
Aurand Cemetery,United States,Pennsylvania,Mifflin County,Klondyke,Klondyke,,40.6067107,-77.6147946,,,,human,true,
Ohev Sholom Cemetery,United States,Pennsylvania,Mifflin County,Klondyke,Klondyke,,40.6014529,-77.6080436,,,,human,true,
Corbin Cemetery,United States,Pennsylvania,Mifflin County,Anderson,Anderson,,40.5322645,-77.6457698,,,,human,true,
Holy Communion Lutheran Church Cemetery,United States,Pennsylvania,Mifflin County,Yeagertown,Yeagertown,,40.6426278,-77.5823321,,,,human,true,
Ewing Cemetery,United States,Pennsylvania,Huntingdon County,Manor Hill,Manor Hill,,40.6170143,-77.9277562,,,,human,true,
Oregon Hill Cemetary,United States,Pennsylvania,Lycoming County,Oregon Hill,Oregon Hill,,41.5238816,-77.3097833,,,,human,true,
Alexandria Presbyterian Cemetery,United States,Pennsylvania,Huntingdon County,Alexandria,Alexandria,,40.5598946,-78.094595,,,,human,true,
Old Stone Church Cemetery,United States,Pennsylvania,Huntingdon County,Brumbaugh Crossing,Brumbaugh Crossing,,40.3953732,-78.1504364,,,,human,true,
Saint Severins Cemetery,United States,Pennsylvania,Clearfield County,Cooper Settlement,Cooper Settlement,,41.0314599,-78.1095361,,,,human,true,
Sunny Side Cemetery,United States,Pennsylvania,Adams County,York Springs,York Springs,,40.0222893,-77.1155586,,,,human,true,
St. Michael Cemetery,United States,Pennsylvania,Cambria County,St. Michael-Sidman,St. Michael-Sidman,,40.3236997,-78.7686971,,,,human,true,
Snavely Cemetery,United States,Pennsylvania,Cambria County,Elton,Elton,,40.2853782,-78.8179745,,,,human,true,
Lamphier Cemetery,United States,Pennsylvania,McKean County,Eldred,Eldred,,41.9490596,-78.3809988,,,,human,true,
Opossum Hill Union Church Cemetery,United States,Pennsylvania,Cumberland County,Grieder,Grieder,,40.227407,-77.2972907,,,,human,true,
Reynoldsville Cemetery,United States,Pennsylvania,Jefferson County,Reynoldsville,Reynoldsville,,41.0837618,-78.8911393,,,,human,true,
Rowley Cemetery,United States,Pennsylvania,Indiana County,Hillsdale,Hillsdale,,40.764943,-78.8815409,,,,human,true,
Hammond Cemetery,United States,Pennsylvania,Tioga County,Hammond,Hammond,,41.8847229,-77.2030592,,,,human,true,
Holy Ascension Ukrainian Orthodox Church Cemetery,United States,Pennsylvania,Cambria County,Cardiff,Cardiff,,40.4878653,-78.8297303,,,,human,true,
Saint Vladimir’s Ukrainian Orthodox Cemetery,United States,Pennsylvania,Clearfield County,Beulah,Beulah,,40.8085571,-78.3995135,,,,human,true,
Saint John’s Ukrainian Cemetery,United States,Pennsylvania,Cambria County,North Barnesboro,North Barnesboro,,40.6718678,-78.795975,,,,human,true,
United Cemetery,United States,Pennsylvania,Franklin County,Concord,Concord,,40.2437184,-77.7027118,,,,human,true,
Manor Hill Methodist Cemetery,United States,Pennsylvania,Huntingdon County,Manor Hill,Manor Hill,,40.619002,-77.9181052,,,,human,true,
Manor Hill Presbyterian Cemetery,United States,Pennsylvania,Huntingdon County,Manor Hill,Manor Hill,,40.6182008,-77.9213538,,,,human,true,
Friends Cemetery (Quaker),United States,Pennsylvania,Centre County,Big Spring,Big Spring,,40.90793,-77.7776157,,,,human,true,
Dale Cemetery,United States,Pennsylvania,Centre County,Lemont,Lemont,,40.8070261,-77.8100189,,,,human,true,
Howard Cemetery,United States,Pennsylvania,Centre County,Howard,Howard,,41.0135591,-77.6624265,,,,human,true,
Fairview Cemetery,United States,Pennsylvania,Clinton County,Flemington,Flemington,,41.1352726,-77.4622646,,,,human,true,
Mackeyville Cemetery,United States,Pennsylvania,Clinton County,Mackeyville,Mackeyville,,41.0516606,-77.4636498,,,,human,true,
Disciples Cemetery,United States,Pennsylvania,Clinton County,Salona,Salona,,41.081195,-77.4643587,,,,human,true,
Loganton Mount Zion Cemetery,United States,Pennsylvania,Clinton County,Rosecrans,Rosecrans,,41.0912214,-77.2959389,,,,human,true,
Saint Callistus Cemetery,United States,Pennsylvania,McKean County,Kane,Kane,,41.646513,-78.8124471,,,,human,true,
Old Order Amish Cemetery,United States,Pennsylvania,Clinton County,Rote,Rote,,41.0700078,-77.4279649,,,,human,true,
Indian Monument,United States,Pennsylvania,Centre County,Centre Hill,Centre Hill,,40.8401746,-77.6468177,,,,human,true,
Hill Cemetery,United States,Pennsylvania,Potter County,Roulette,Roulette,,41.7711412,-78.1529324,,,,human,true,
Fairbrook Cemetery,United States,Pennsylvania,Centre County,Fairbrook,Fairbrook,,40.7276751,-77.9369133,,,,human,true,
Graysville Cemetery,United States,Pennsylvania,Huntingdon County,Graysville,Graysville,,40.6925198,-78.0303249,,,,human,true,
